FN,FP,MSE,TN,TP,sr
30.1,4.6,0.008310258478312857,372.4,5.9,101
16.6,9.8,0.004814464231094393,367.2,19.4,201
8.0,8.5,0.0026508101226749422,368.5,28.0,301
8.4,7.2,0.0024730777145466733,369.8,27.6,401
5.6,6.1,0.001814640624655786,370.9,30.4,501
6.1,5.7,0.0017827940583777578,371.3,29.9,601
6.5,8.8,0.00196331167765226,368.2,29.5,701
8.6,5.8,0.0017944816048395512,371.2,27.4,801
9.8,5.2,0.002404123715626583,371.8,26.2,901
7.9,6.5,0.0016386404640359158,370.5,28.1,1001
8.5,5.2,0.0018574601609196027,371.8,27.5,1101
7.0,6.3,0.002620325896849613,370.7,29.0,1201
7.1,4.8,0.0012676965958729578,372.2,28.9,1301
6.6,5.3,0.0017193489680074922,371.7,29.4,1401
7.5,5.1,0.0015131786057066524,371.9,28.5,1501
6.5,6.1,0.0017640423035316423,370.9,29.5,1601
7.8,4.5,0.0013046535067873048,372.5,28.2,1701
8.4,3.2,0.0015850982948573012,373.8,27.6,1801
7.1,6.3,0.002185404514031214,370.7,28.9,1901
6.1,5.1,0.0012929987881387015,371.9,29.9,2001
6.9,5.3,0.0014969065623104743,371.7,29.1,2101
6.5,5.8,0.0020078079345478166,371.2,29.5,2201
6.4,3.7,0.00146665959021037,373.3,29.6,2301
4.8,5.2,0.0018404870591168915,371.8,31.2,2401
6.1,4.2,0.0010035025502343074,372.8,29.9,2501
6.0,3.9,0.0009457885090691436,373.1,30.0,2601
5.7,4.4,0.0020390546683969123,372.6,30.3,2701
6.0,5.0,0.0011739975732269984,372.0,30.0,2801
5.9,4.4,0.0013664327453811653,372.6,30.1,2901
5.3,5.4,0.0016347238552808737,371.6,30.7,3001
5.1,4.0,0.0010792385900680298,373.0,30.9,3101
5.1,4.9,0.001679199911822907,372.1,30.9,3201
5.0,4.1,0.0013479285443973971,373.2,30.7,3301
4.9,4.8,0.0017361883752887535,372.2,31.1,3401
3.5,6.6,0.0014416910922813082,370.4,32.5,3501
5.7,6.1,0.001448150228306615,371.9,29.3,3601
4.0,3.7,0.0019817195596892956,373.3,32.0,3701
