FN,FP,MSE,TN,TP,sr
14.1,5.5,0.002774431665321496,371.5,21.9,101
10.0,10.6,0.0046049057630657255,366.4,26.0,201
7.4,5.7,0.003058395459898971,371.3,28.6,301
6.9,7.0,0.003043704210878935,370.0,29.1,401
8.0,6.7,0.002811862888231262,370.3,28.0,501
7.6,7.9,0.0037310349118830238,369.1,28.4,601
7.4,8.3,0.0034323454404687386,368.7,28.6,701
8.0,9.1,0.0030016965297747986,367.9,28.0,801
8.2,7.0,0.0023690061476835888,370.0,27.8,901
8.0,5.7,0.0024532032920021526,371.3,28.0,1001
7.8,6.3,0.0021755050166311274,370.7,28.2,1101
7.7,8.2,0.0014322896194417542,368.8,28.3,1201
8.0,6.7,0.0024692559472879235,370.3,28.0,1301
8.2,6.6,0.0017545446749773358,370.4,27.8,1401
7.2,5.3,0.002712087997597938,371.7,28.8,1501
8.0,6.2,0.001554887242858472,370.8,28.0,1601
6.7,5.8,0.0016151101975891244,371.2,29.3,1701
7.4,4.8,0.0011644315402358596,372.2,28.6,1801
6.3,5.9,0.0015971200937509012,371.1,29.7,1901
7.9,5.7,0.002922132148788617,371.3,28.1,2001
7.9,5.7,0.0021895326860338375,371.3,28.1,2101
5.5,6.1,0.0009077674345476855,370.9,30.5,2201
5.7,5.2,0.0027282468821023865,371.8,30.3,2301
6.2,4.9,0.0009290183209698839,372.1,29.8,2401
6.7,4.4,0.0012198219819900629,372.6,29.3,2501
6.8,5.1,0.00130909690500798,371.9,29.2,2601
3.5,4.6,0.0012594540057425051,372.4,32.5,2701
7.3,5.3,0.0017446789283066366,371.7,28.7,2801
4.9,4.6,0.0016009115329828898,372.4,31.1,2901
5.2,5.0,0.001998767332914604,372.0,30.8,3001
5.8,3.8,0.0002970722642406247,373.2,30.2,3101
5.9,4.1,0.0010101611275628373,372.9,30.1,3201
5.2,3.8,0.0013292645263712681,373.8,30.2,3301
5.8,5.6,0.0006607834197510413,371.4,30.2,3401
5.0,5.1,0.0015834276787955945,371.9,31.0,3501
4.9,4.8,0.0015896617239986998,373.2,30.1,3601
4.3,4.8,0.001412094316030188,372.2,31.7,3701
