FN,FP,TN,TP,sr
29.9,15.0,362.0,6.1,101
14.2,4.4,372.6,21.8,201
7.6,10.4,366.6,28.4,301
8.7,6.9,370.1,27.3,401
8.5,6.4,370.6,27.5,501
9.7,5.7,371.3,26.3,601
9.0,5.9,371.1,27.0,701
6.8,8.5,368.5,29.2,801
6.7,6.4,370.6,29.3,901
7.8,5.5,371.5,28.2,1001
7.6,6.6,370.4,28.4,1101
9.1,5.9,371.1,26.9,1201
6.6,4.9,372.1,29.4,1301
7.8,5.0,372.0,28.2,1401
6.8,6.4,370.6,29.2,1501
7.3,5.6,371.4,28.7,1601
7.2,4.7,372.3,28.8,1701
6.5,6.3,370.7,29.5,1801
6.0,5.7,371.3,30.0,1901
7.1,4.2,372.8,28.9,2001
8.2,4.2,372.8,27.8,2101
6.4,4.4,372.6,29.6,2201
6.4,4.7,372.3,29.6,2301
5.3,3.8,373.2,30.7,2401
6.3,3.6,373.4,29.7,2501
5.4,4.6,372.4,30.6,2601
5.6,3.8,373.2,30.4,2701
5.4,4.3,372.7,30.6,2801
5.9,4.4,372.6,30.1,2901
4.4,4.0,373.0,31.6,3001
4.7,4.9,372.1,31.3,3101
4.5,4.3,372.7,31.5,3201
4.7,2.9,374.6,30.8,3301
4.0,4.4,372.6,32.0,3401
5.1,4.1,372.9,30.9,3501
4.5,3.7,374.3,30.5,3601
5.4,3.6,373.4,30.6,3701
