FN,FP,TN,TP,sr
30.6,23.5,353.5,5.4,101
16.8,8.7,368.3,19.2,201
11.1,7.5,369.5,24.9,301
12.1,4.3,372.7,23.9,401
7.9,6.7,370.3,28.1,501
7.6,7.0,370.0,28.4,601
8.5,7.4,369.6,27.5,701
8.8,4.8,372.2,27.2,801
6.6,7.1,369.9,29.4,901
6.8,7.3,369.7,29.2,1001
8.7,5.6,371.4,27.3,1101
6.9,7.1,369.9,29.1,1201
6.6,5.4,371.6,29.4,1301
6.9,5.3,371.7,29.1,1401
7.0,5.5,371.5,29.0,1501
5.1,5.8,371.2,30.9,1601
5.2,6.3,370.7,30.8,1701
6.4,5.0,372.0,29.6,1801
7.0,5.4,371.6,29.0,1901
6.2,5.4,371.6,29.8,2001
5.6,5.3,371.7,30.4,2101
6.3,5.2,371.8,29.7,2201
6.7,5.1,371.9,29.3,2301
6.1,4.3,372.7,29.9,2401
6.2,4.1,372.9,29.8,2501
6.7,4.8,372.2,29.3,2601
6.6,4.1,372.9,29.4,2701
6.7,4.9,372.1,29.3,2801
5.9,5.7,371.3,30.1,2901
5.0,4.0,373.0,31.0,3001
4.9,3.4,373.6,31.1,3101
4.9,3.4,373.6,31.1,3201
5.5,3.8,373.8,29.9,3301
4.0,5.3,371.7,32.0,3401
5.1,3.2,373.8,30.9,3501
5.3,3.5,374.5,29.7,3601
4.9,3.5,373.5,31.1,3701
