FN,FP,MSE,TN,TP,sr
18.5,15.1,0.002952762134935593,361.9,17.5,101
8.1,8.2,0.002773150664624203,368.8,27.9,201
7.9,6.7,0.0021766421573612047,370.3,28.1,301
8.3,7.5,0.0018232164071951243,369.5,27.7,401
6.1,7.7,0.0025918420597224696,369.3,29.9,501
7.2,6.8,0.0038848047453562697,370.2,28.8,601
7.8,8.3,0.002593272542930173,368.7,28.2,701
8.9,6.9,0.001896185803224318,370.1,27.1,801
8.9,7.5,0.002553780807334341,369.5,27.1,901
8.0,6.0,0.0023789831709072258,371.0,28.0,1001
8.2,6.5,0.002240064085639092,370.5,27.8,1101
7.1,7.0,0.0017100754738189384,370.0,28.9,1201
7.4,7.0,0.002524523242853633,370.0,28.6,1301
6.3,5.8,0.0007865149214060155,371.2,29.7,1401
6.2,5.2,0.001918399731475725,371.8,29.8,1501
7.4,6.6,0.0019697947407320204,370.4,28.6,1601
7.5,6.0,0.001570026506842906,371.0,28.5,1701
7.1,5.5,0.0021830938954613727,371.5,28.9,1801
6.6,5.9,0.0014170336016410521,371.1,29.4,1901
6.5,6.0,0.00218992597741693,371.0,29.5,2001
7.8,6.3,0.002589433202858058,370.7,28.2,2101
6.7,5.2,0.0014823691453669555,371.8,29.3,2201
5.8,4.5,0.0011243460602792838,372.5,30.2,2301
5.0,5.8,0.0009316508829959559,371.2,31.0,2401
5.7,5.3,0.001488443022638835,371.7,30.3,2501
6.4,3.7,0.0009306837640734086,373.3,29.6,2601
6.7,5.8,0.0017090929925205219,371.2,29.3,2701
6.1,4.3,0.0014101278962091266,372.7,29.9,2801
7.2,5.8,0.0027701088842948555,371.2,28.8,2901
5.9,4.9,0.0021392933305925373,372.1,30.1,3001
5.5,4.7,0.0014491032708450035,372.3,30.5,3101
5.3,4.2,0.0016133402891135118,372.8,30.7,3201
4.5,5.5,0.0005257808961271238,371.9,31.1,3301
5.5,4.5,0.0016650311786053009,372.5,30.5,3401
4.3,4.9,0.000856932544979379,372.1,31.7,3501
4.1,4.5,0.001315704350996401,373.5,30.9,3601
5.5,4.8,0.0015814652037332896,372.2,30.5,3701
