FN,FP,TN,TP,sr
30.3,8.9,368.1,5.7,101
17.3,5.9,371.1,18.7,201
9.1,7.1,369.9,26.9,301
8.0,7.9,369.1,28.0,401
6.2,6.7,370.3,29.8,501
5.7,8.1,368.9,30.3,601
7.6,6.7,370.3,28.4,701
8.8,6.5,370.5,27.2,801
6.3,7.1,369.9,29.7,901
8.7,6.3,370.7,27.3,1001
7.0,5.8,371.2,29.0,1101
7.0,6.1,370.9,29.0,1201
8.2,5.9,371.1,27.8,1301
6.8,5.0,372.0,29.2,1401
7.1,5.4,371.6,28.9,1501
5.9,5.6,371.4,30.1,1601
6.4,4.4,372.6,29.6,1701
5.2,3.4,373.6,30.8,1801
6.9,5.1,371.9,29.1,1901
7.4,4.0,373.0,28.6,2001
6.8,5.5,371.5,29.2,2101
5.4,4.2,372.8,30.6,2201
6.6,5.4,371.6,29.4,2301
7.1,4.6,372.4,28.9,2401
5.0,5.2,371.8,31.0,2501
5.7,4.7,372.3,30.3,2601
5.0,4.7,372.3,31.0,2701
6.0,4.0,373.0,30.0,2801
5.0,2.6,374.4,31.0,2901
5.0,4.1,372.9,31.0,3001
5.3,5.0,372.0,30.7,3101
4.2,4.1,372.9,31.8,3201
4.7,4.0,373.6,30.7,3301
5.2,4.7,372.3,30.8,3401
5.0,4.2,372.8,31.0,3501
4.5,5.1,372.9,30.5,3601
4.5,5.1,371.9,31.5,3701
