FN,FP,TN,TP,sr
18.4,8.0,369.0,17.6,101
12.2,5.4,371.6,23.8,201
9.2,8.6,368.4,26.8,301
9.4,9.0,368.0,26.6,401
10.6,5.0,372.0,25.4,501
8.2,8.6,368.4,27.8,601
8.9,7.1,369.9,27.1,701
7.6,4.4,372.6,28.4,801
8.1,6.4,370.6,27.9,901
7.9,6.0,371.0,28.1,1001
8.6,5.6,371.4,27.4,1101
6.3,5.7,371.3,29.7,1201
7.3,6.0,371.0,28.7,1301
5.9,7.0,370.0,30.1,1401
6.6,6.8,370.2,29.4,1501
7.1,6.7,370.3,28.9,1601
6.9,4.4,372.6,29.1,1701
6.8,6.3,370.7,29.2,1801
5.6,5.2,371.8,30.4,1901
6.3,5.8,371.2,29.7,2001
7.1,6.4,370.6,28.9,2101
5.8,4.7,372.3,30.2,2201
5.5,5.2,371.8,30.5,2301
7.4,4.9,372.1,28.6,2401
6.8,6.0,371.0,29.2,2501
5.4,4.3,372.7,30.6,2601
5.6,5.5,371.5,30.4,2701
5.5,4.9,372.1,30.5,2801
4.8,5.8,371.2,31.2,2901
5.3,4.2,372.8,30.7,3001
5.2,5.3,371.7,30.8,3101
5.7,4.3,372.7,30.3,3201
6.7,4.6,372.9,28.8,3301
5.6,5.0,372.0,30.4,3401
5.5,5.8,371.2,30.5,3501
5.3,5.4,372.6,29.7,3601
5.5,4.9,372.1,30.5,3701
