FN,FP,TN,TP,sr
14.3,7.5,369.5,21.7,101
11.3,8.3,368.7,24.7,201
10.8,7.8,369.2,25.2,301
10.0,8.3,368.7,26.0,401
10.2,6.2,370.8,25.8,501
9.8,7.6,369.4,26.2,601
10.6,6.1,370.9,25.4,701
8.0,7.6,369.4,28.0,801
8.8,6.2,370.8,27.2,901
9.8,6.2,370.8,26.2,1001
6.9,4.7,372.3,29.1,1101
8.3,6.1,370.9,27.7,1201
8.4,7.2,369.8,27.6,1301
8.3,4.5,372.5,27.7,1401
6.8,5.5,371.5,29.2,1501
8.7,6.0,371.0,27.3,1601
6.7,5.6,371.4,29.3,1701
7.4,4.3,372.7,28.6,1801
7.7,6.3,370.7,28.3,1901
7.2,5.5,371.5,28.8,2001
6.1,4.8,372.2,29.9,2101
5.4,5.1,371.9,30.6,2201
6.3,5.3,371.7,29.7,2301
6.5,3.0,374.0,29.5,2401
6.5,3.1,373.9,29.5,2501
5.5,3.8,373.2,30.5,2601
7.2,5.9,371.1,28.8,2701
6.2,3.9,373.1,29.8,2801
5.7,4.1,372.9,30.3,2901
5.5,4.2,372.8,30.5,3001
6.0,5.1,371.9,30.0,3101
5.8,3.7,373.3,30.2,3201
4.3,4.5,372.9,31.3,3301
6.1,4.7,372.3,29.9,3401
6.0,5.3,371.7,30.0,3501
5.6,4.2,373.8,29.4,3601
3.8,4.4,372.6,32.2,3701
