FN,FP,TN,TP,sr
11.1,10.7,366.3,24.9,101
10.8,6.6,370.4,25.2,201
8.6,9.5,367.5,27.4,301
8.5,8.0,369.0,27.5,401
8.6,8.9,368.1,27.4,501
10.0,8.6,368.4,26.0,601
9.0,6.3,370.7,27.0,701
8.4,6.5,370.5,27.6,801
7.4,6.9,370.1,28.6,901
7.9,7.5,369.5,28.1,1001
6.6,7.5,369.5,29.4,1101
6.6,8.4,368.6,29.4,1201
6.4,5.0,372.0,29.6,1301
8.2,8.1,368.9,27.8,1401
7.5,5.5,371.5,28.5,1501
7.9,6.7,370.3,28.1,1601
6.1,7.1,369.9,29.9,1701
5.5,6.7,370.3,30.5,1801
5.1,6.2,370.8,30.9,1901
6.5,6.5,370.5,29.5,2001
5.5,5.7,371.3,30.5,2101
5.7,4.1,372.9,30.3,2201
5.8,6.0,371.0,30.2,2301
5.3,5.7,371.3,30.7,2401
6.2,5.5,371.5,29.8,2501
4.7,5.5,371.5,31.3,2601
5.8,4.6,372.4,30.2,2701
6.4,4.1,372.9,29.6,2801
5.1,4.7,372.3,30.9,2901
3.8,5.5,371.5,32.2,3001
5.1,4.0,373.0,30.9,3101
4.6,4.7,372.3,31.4,3201
5.2,6.4,371.2,30.2,3301
5.0,4.9,372.1,31.0,3401
5.4,4.8,372.2,30.6,3501
4.5,4.2,373.8,30.5,3601
4.5,5.1,371.9,31.5,3701
