FN,FP,TN,TP,sr
35.7,3.8,373.2,0.3,101
23.6,8.2,368.8,12.4,201
14.5,4.8,372.2,21.5,301
8.6,6.6,370.4,27.4,401
7.8,6.1,370.9,28.2,501
7.7,9.6,367.4,28.3,601
6.1,10.3,366.7,29.9,701
8.8,6.8,370.2,27.2,801
9.5,6.9,370.1,26.5,901
7.4,8.1,368.9,28.6,1001
8.5,6.2,370.8,27.5,1101
8.4,6.2,370.8,27.6,1201
7.4,5.1,371.9,28.6,1301
5.9,5.4,371.6,30.1,1401
6.4,5.5,371.5,29.6,1501
6.7,5.7,371.3,29.3,1601
5.2,5.8,371.2,30.8,1701
6.8,4.0,373.0,29.2,1801
7.0,3.7,373.3,29.0,1901
5.6,5.4,371.6,30.4,2001
7.0,5.7,371.3,29.0,2101
7.1,5.7,371.3,28.9,2201
5.0,4.7,372.3,31.0,2301
6.0,4.7,372.3,30.0,2401
4.7,4.0,373.0,31.3,2501
5.0,6.0,371.0,31.0,2601
5.8,5.7,371.3,30.2,2701
5.7,4.3,372.7,30.3,2801
5.2,5.4,371.6,30.8,2901
5.8,3.6,373.4,30.2,3001
4.5,4.3,372.7,31.5,3101
5.2,4.0,373.0,30.8,3201
6.1,3.7,374.1,29.1,3301
4.8,3.7,373.3,31.2,3401
4.1,4.0,373.0,31.9,3501
4.6,3.7,374.3,30.4,3601
4.7,3.3,373.7,31.3,3701
