FN,FP,TN,TP,sr
9.9,11.1,365.9,26.1,101
9.4,6.9,370.1,26.6,201
9.1,8.0,369.0,26.9,301
10.3,8.4,368.6,25.7,401
10.5,7.9,369.1,25.5,501
7.3,10.0,367.0,28.7,601
8.4,7.9,369.1,27.6,701
8.4,7.4,369.6,27.6,801
6.5,7.1,369.9,29.5,901
7.8,6.3,370.7,28.2,1001
7.4,6.0,371.0,28.6,1101
7.5,7.4,369.6,28.5,1201
6.6,7.2,369.8,29.4,1301
6.0,6.8,370.2,30.0,1401
6.3,6.1,370.9,29.7,1501
6.5,6.7,370.3,29.5,1601
7.8,7.1,369.9,28.2,1701
5.7,6.7,370.3,30.3,1801
5.8,5.8,371.2,30.2,1901
5.8,6.3,370.7,30.2,2001
5.7,6.9,370.1,30.3,2101
5.3,4.7,372.3,30.7,2201
5.5,5.0,372.0,30.5,2301
5.0,5.9,371.1,31.0,2401
4.4,4.4,372.6,31.6,2501
6.6,6.4,370.6,29.4,2601
6.2,5.0,372.0,29.8,2701
3.1,4.4,372.6,32.9,2801
5.3,5.6,371.4,30.7,2901
5.1,3.8,373.2,30.9,3001
5.7,4.5,372.5,30.3,3101
4.3,6.1,370.9,31.7,3201
4.8,4.5,373.5,30.2,3301
5.7,4.4,372.6,30.3,3401
5.4,4.6,372.4,30.6,3501
4.4,3.3,374.7,30.6,3601
4.6,5.8,371.2,31.4,3701
