FN,FP,TN,TP,sr
18.5,9.3,367.7,17.5,101
11.9,7.7,369.3,24.1,201
9.1,8.3,368.7,26.9,301
11.3,6.1,370.9,24.7,401
8.5,7.8,369.2,27.5,501
11.4,4.7,372.3,24.6,601
7.6,8.0,369.0,28.4,701
10.7,7.5,369.5,25.3,801
8.1,6.0,371.0,27.9,901
9.4,5.4,371.6,26.6,1001
8.8,6.6,370.4,27.2,1101
6.7,6.0,371.0,29.3,1201
7.7,6.1,370.9,28.3,1301
9.1,4.8,372.2,26.9,1401
6.2,6.5,370.5,29.8,1501
7.4,5.6,371.4,28.6,1601
7.5,5.5,371.5,28.5,1701
7.8,5.7,371.3,28.2,1801
5.2,5.2,371.8,30.8,1901
8.7,4.1,372.9,27.3,2001
5.8,5.2,371.8,30.2,2101
5.1,5.6,371.4,30.9,2201
6.4,3.9,373.1,29.6,2301
5.6,4.7,372.3,30.4,2401
5.6,6.1,370.9,30.4,2501
7.1,4.1,372.9,28.9,2601
6.5,4.9,372.1,29.5,2701
6.7,5.4,371.6,29.3,2801
4.4,5.1,371.9,31.6,2901
6.0,4.3,372.7,30.0,3001
6.5,5.2,371.8,29.5,3101
5.1,4.2,372.8,30.9,3201
5.3,4.2,373.1,30.4,3301
6.4,5.1,371.9,29.6,3401
5.7,5.7,371.3,30.3,3501
4.5,4.4,373.6,30.5,3601
4.6,4.3,372.7,31.4,3701
