FN,FP,TN,TP,sr
13.8,10.2,366.8,22.2,101
12.7,10.0,367.0,23.3,201
7.8,10.4,366.6,28.2,301
10.2,9.3,367.7,25.8,401
9.4,8.5,368.5,26.6,501
7.5,9.0,368.0,28.5,601
7.7,7.3,369.7,28.3,701
7.0,7.8,369.2,29.0,801
9.1,6.9,370.1,26.9,901
7.4,6.0,371.0,28.6,1001
7.5,6.4,370.6,28.5,1101
7.5,7.2,369.8,28.5,1201
6.0,4.9,372.1,30.0,1301
6.9,6.5,370.5,29.1,1401
6.5,7.3,369.7,29.5,1501
6.7,7.0,370.0,29.3,1601
5.8,6.5,370.5,30.2,1701
6.5,7.4,369.6,29.5,1801
5.1,6.3,370.7,30.9,1901
5.5,5.4,371.6,30.5,2001
5.5,4.7,372.3,30.5,2101
6.2,5.5,371.5,29.8,2201
4.7,3.9,373.1,31.3,2301
5.4,4.1,372.9,30.6,2401
5.4,5.4,371.6,30.6,2501
5.8,5.5,371.5,30.2,2601
5.7,5.2,371.8,30.3,2701
5.5,5.7,371.3,30.5,2801
4.1,4.5,372.5,31.9,2901
5.1,5.2,371.8,30.9,3001
4.9,5.0,372.0,31.1,3101
6.6,2.8,374.2,29.4,3201
5.0,5.3,372.3,30.4,3301
4.2,4.7,372.3,31.8,3401
4.7,4.0,373.0,31.3,3501
5.4,3.8,374.2,29.6,3601
4.5,3.5,373.5,31.5,3701
