FN,FP,TN,TP,sr
19.3,17.9,359.1,16.7,101
11.8,7.4,369.6,24.2,201
10.7,9.8,367.2,25.3,301
10.2,6.0,371.0,25.8,401
9.8,7.3,369.7,26.2,501
9.5,5.8,371.2,26.5,601
8.8,7.3,369.7,27.2,701
9.0,6.5,370.5,27.0,801
7.7,6.0,371.0,28.3,901
7.4,6.6,370.4,28.6,1001
7.8,6.0,371.0,28.2,1101
7.7,4.9,372.1,28.3,1201
9.0,6.5,370.5,27.0,1301
8.7,4.6,372.4,27.3,1401
8.4,4.8,372.2,27.6,1501
9.6,4.5,372.5,26.4,1601
7.8,5.7,371.3,28.2,1701
7.1,4.4,372.6,28.9,1801
7.1,4.9,372.1,28.9,1901
7.0,5.6,371.4,29.0,2001
5.9,4.5,372.5,30.1,2101
5.4,6.1,370.9,30.6,2201
6.4,3.9,373.1,29.6,2301
6.4,4.7,372.3,29.6,2401
5.5,6.6,370.4,30.5,2501
6.6,4.6,372.4,29.4,2601
6.4,5.0,372.0,29.6,2701
4.4,5.8,371.2,31.6,2801
6.5,4.0,373.0,29.5,2901
6.8,4.1,372.9,29.2,3001
5.4,3.7,373.3,30.6,3101
4.0,4.8,372.2,32.0,3201
5.2,3.3,374.0,30.5,3301
3.3,4.7,372.3,32.7,3401
4.9,5.3,371.7,31.1,3501
4.8,4.5,373.5,30.2,3601
4.8,4.0,373.0,31.2,3701
