FN,FP,TN,TP,sr
34.0,13.2,363.8,2.0,101
18.3,13.1,363.9,17.7,201
11.8,7.4,369.6,24.2,301
9.1,7.3,369.7,26.9,401
9.0,5.2,371.8,27.0,501
8.5,5.9,371.1,27.5,601
6.5,6.6,370.4,29.5,701
8.6,8.5,368.5,27.4,801
7.9,7.6,369.4,28.1,901
8.2,5.6,371.4,27.8,1001
9.8,5.9,371.1,26.2,1101
8.6,5.1,371.9,27.4,1201
9.7,5.9,371.1,26.3,1301
6.7,5.3,371.7,29.3,1401
5.9,6.3,370.7,30.1,1501
6.4,5.3,371.7,29.6,1601
6.0,4.6,372.4,30.0,1701
6.5,5.0,372.0,29.5,1801
7.6,5.5,371.5,28.4,1901
5.5,4.6,372.4,30.5,2001
6.4,4.0,373.0,29.6,2101
5.0,4.2,372.8,31.0,2201
5.1,5.3,371.7,30.9,2301
6.0,3.8,373.2,30.0,2401
7.1,5.2,371.8,28.9,2501
5.1,4.3,372.7,30.9,2601
6.1,3.4,373.6,29.9,2701
5.0,4.5,372.5,31.0,2801
4.6,4.4,372.6,31.4,2901
3.7,5.8,371.2,32.3,3001
4.7,4.4,372.6,31.3,3101
6.7,3.4,373.6,29.3,3201
5.5,3.8,373.7,30.0,3301
5.1,4.4,372.6,30.9,3401
4.8,4.4,372.6,31.2,3501
4.9,2.9,375.1,30.1,3601
4.8,3.7,373.3,31.2,3701
