FN,FP,TN,TP,sr
28.2,20.6,356.4,7.8,101
12.8,6.4,370.6,23.2,201
9.4,9.8,367.2,26.6,301
11.4,5.4,371.6,24.6,401
11.0,3.9,373.1,25.0,501
8.2,5.5,371.5,27.8,601
7.6,5.7,371.3,28.4,701
7.6,6.9,370.1,28.4,801
6.1,6.7,370.3,29.9,901
8.6,5.5,371.5,27.4,1001
8.9,6.0,371.0,27.1,1101
7.1,5.7,371.3,28.9,1201
8.7,5.4,371.6,27.3,1301
7.0,6.8,370.2,29.0,1401
7.2,5.6,371.4,28.8,1501
8.5,5.4,371.6,27.5,1601
5.0,6.3,370.7,31.0,1701
6.6,6.0,371.0,29.4,1801
4.9,5.8,371.2,31.1,1901
6.6,4.8,372.2,29.4,2001
7.4,5.6,371.4,28.6,2101
6.6,4.6,372.4,29.4,2201
6.3,5.1,371.9,29.7,2301
5.2,3.9,373.1,30.8,2401
6.4,4.1,372.9,29.6,2501
5.1,5.1,371.9,30.9,2601
5.3,4.4,372.6,30.7,2701
6.4,4.6,372.4,29.6,2801
5.1,4.1,372.9,30.9,2901
5.3,3.6,373.4,30.7,3001
5.5,4.1,372.9,30.5,3101
6.3,4.2,372.8,29.7,3201
6.4,4.8,372.6,29.2,3301
5.2,5.3,371.7,30.8,3401
4.6,4.3,372.7,31.4,3501
5.4,3.1,374.9,29.6,3601
5.3,4.7,372.3,30.7,3701
