FN,FP,TN,TP,sr
12.2,11.0,366.0,23.8,101
10.4,8.9,368.1,25.6,201
10.9,8.4,368.6,25.1,301
9.6,9.2,367.8,26.4,401
9.8,8.6,368.4,26.2,501
9.8,5.3,371.7,26.2,601
10.0,5.1,371.9,26.0,701
7.8,7.6,369.4,28.2,801
7.7,7.3,369.7,28.3,901
9.0,7.1,369.9,27.0,1001
7.7,7.0,370.0,28.3,1101
7.3,6.4,370.6,28.7,1201
7.5,7.2,369.8,28.5,1301
6.7,5.7,371.3,29.3,1401
8.5,5.7,371.3,27.5,1501
7.7,5.3,371.7,28.3,1601
7.1,6.5,370.5,28.9,1701
7.5,5.1,371.9,28.5,1801
7.2,5.6,371.4,28.8,1901
6.4,5.3,371.7,29.6,2001
6.6,5.6,371.4,29.4,2101
7.3,5.2,371.8,28.7,2201
8.1,3.9,373.1,27.9,2301
6.9,4.0,373.0,29.1,2401
6.3,3.6,373.4,29.7,2501
5.5,4.5,372.5,30.5,2601
5.1,3.4,373.6,30.9,2701
7.0,5.2,371.8,29.0,2801
6.5,3.5,373.5,29.5,2901
6.4,4.4,372.6,29.6,3001
5.0,5.1,371.9,31.0,3101
6.3,4.1,372.9,29.7,3201
4.6,3.9,373.7,30.8,3301
5.8,4.9,372.1,30.2,3401
5.1,4.4,372.6,30.9,3501
4.5,4.2,373.8,30.5,3601
5.6,3.6,373.4,30.4,3701
