FN,FP,MSE,TN,TP,sr
15.4,12.5,0.006567627118644068,364.5,20.6,101
9.0,14.3,0.0026822014139874736,362.7,27.0,201
11.9,5.9,0.003393002317217691,371.1,24.1,301
9.3,6.3,0.003000469497174579,370.7,26.7,401
7.6,6.8,0.0019034963844063886,370.2,28.4,501
9.3,8.7,0.0016267415024063762,368.3,26.7,601
10.0,4.8,0.0016227701808134401,372.2,26.0,701
8.1,7.5,0.001798009547981026,369.5,27.9,801
7.5,6.3,0.0021119086250719985,370.7,28.5,901
8.2,7.3,0.0019010889607293895,369.7,27.8,1001
7.6,6.1,0.0021805414103013674,370.9,28.4,1101
7.0,7.1,0.0034122494516288663,369.9,29.0,1201
6.8,5.6,0.0013199148372572223,371.4,29.2,1301
7.9,5.9,0.002439254913427354,371.1,28.1,1401
8.5,6.4,0.0027035302357157967,370.6,27.5,1501
7.9,4.4,0.0016113354216801626,372.6,28.1,1601
5.9,7.3,0.0017233218596886721,369.7,30.1,1701
7.3,5.2,0.0014818488407364436,371.8,28.7,1801
5.5,5.2,0.0008234633566092129,371.8,30.5,1901
6.9,4.5,0.0026505235477858775,372.5,29.1,2001
6.7,5.2,0.00180213383781523,371.8,29.3,2101
5.6,6.5,0.0015690735768904836,370.5,30.4,2201
6.7,6.1,0.003081834728382719,370.9,29.3,2301
5.3,6.5,0.001604377435842575,370.5,30.7,2401
6.3,6.2,0.0016263623211970793,370.8,29.7,2501
5.8,4.4,0.0015516477091281997,372.6,30.2,2601
5.7,6.8,0.0014980083136258986,370.2,30.3,2701
5.9,6.9,0.0013955456914089253,370.1,30.1,2801
6.0,5.1,0.0011286027169727408,371.9,30.0,2901
5.8,5.0,0.0019566317179026778,372.0,30.2,3001
5.1,4.2,0.0007901643610154812,372.8,30.9,3101
6.5,4.1,0.0010849574245302839,372.9,29.5,3201
6.1,5.5,0.0016713868789156052,371.8,29.6,3301
5.2,3.2,0.0008390322947204381,373.8,30.8,3401
5.1,4.6,0.0012460032347503167,372.4,30.9,3501
4.9,4.7,0.0014156064063366154,373.3,30.1,3601
5.5,4.0,0.0005622975459948801,373.0,30.5,3701
