FN,FP,TN,TP,sr
33.2,23.1,353.9,2.8,101
14.8,8.1,368.9,21.2,201
11.4,7.5,369.5,24.6,301
10.3,5.0,372.0,25.7,401
7.7,8.6,368.4,28.3,501
7.5,6.6,370.4,28.5,601
9.3,6.6,370.4,26.7,701
8.2,6.9,370.1,27.8,801
7.7,6.4,370.6,28.3,901
7.7,6.1,370.9,28.3,1001
5.7,7.3,369.7,30.3,1101
6.1,5.5,371.5,29.9,1201
7.3,4.3,372.7,28.7,1301
6.9,4.5,372.5,29.1,1401
5.1,5.5,371.5,30.9,1501
6.8,6.1,370.9,29.2,1601
7.3,4.7,372.3,28.7,1701
7.9,5.3,371.7,28.1,1801
5.3,5.1,371.9,30.7,1901
5.9,5.6,371.4,30.1,2001
7.2,4.3,372.7,28.8,2101
5.8,4.5,372.5,30.2,2201
6.2,3.5,373.5,29.8,2301
6.0,2.6,374.4,30.0,2401
8.3,5.4,371.6,27.7,2501
6.3,4.4,372.6,29.7,2601
5.2,5.6,371.4,30.8,2701
5.1,4.1,372.9,30.9,2801
5.7,3.6,373.4,30.3,2901
5.3,3.0,374.0,30.7,3001
5.1,4.0,373.0,30.9,3101
6.2,4.1,372.9,29.8,3201
4.1,4.3,373.0,31.6,3301
5.7,2.6,374.4,30.3,3401
5.9,2.6,374.4,30.1,3501
4.1,4.7,373.3,30.9,3601
4.4,3.3,373.7,31.6,3701
