FN,FP,TN,TP,sr
10.4,10.9,366.1,25.6,101
10.1,11.1,365.9,25.9,201
9.4,8.8,368.2,26.6,301
9.1,9.8,367.2,26.9,401
9.9,8.8,368.2,26.1,501
9.0,9.1,367.9,27.0,601
9.5,8.5,368.5,26.5,701
8.6,8.2,368.8,27.4,801
8.9,5.7,371.3,27.1,901
7.7,7.4,369.6,28.3,1001
6.3,5.9,371.1,29.7,1101
7.6,6.4,370.6,28.4,1201
8.0,5.5,371.5,28.0,1301
8.4,6.6,370.4,27.6,1401
6.4,5.8,371.2,29.6,1501
5.9,6.5,370.5,30.1,1601
5.4,4.7,372.3,30.6,1701
6.8,5.1,371.9,29.2,1801
6.4,5.1,371.9,29.6,1901
5.5,4.9,372.1,30.5,2001
4.4,5.7,371.3,31.6,2101
5.8,6.0,371.0,30.2,2201
5.2,5.6,371.4,30.8,2301
5.5,5.8,371.2,30.5,2401
4.7,5.2,371.8,31.3,2501
7.2,4.0,373.0,28.8,2601
5.0,5.4,371.6,31.0,2701
5.6,5.1,371.9,30.4,2801
5.2,5.4,371.6,30.8,2901
5.4,4.2,372.8,30.6,3001
5.9,4.7,372.3,30.1,3101
5.3,3.7,373.3,30.7,3201
5.4,5.2,372.4,30.0,3301
4.9,6.0,371.0,31.1,3401
5.0,3.8,373.2,31.0,3501
4.5,4.4,373.6,30.5,3601
5.1,3.8,373.2,30.9,3701
