FN,FP,TN,TP,sr
31.2,13.7,363.3,4.8,101
18.4,5.2,371.8,17.6,201
11.7,6.7,370.3,24.3,301
8.1,5.4,371.6,27.9,401
4.6,8.5,368.5,31.4,501
8.0,7.8,369.2,28.0,601
8.3,6.2,370.8,27.7,701
7.0,7.9,369.1,29.0,801
8.1,7.9,369.1,27.9,901
7.1,5.9,371.1,28.9,1001
5.5,6.7,370.3,30.5,1101
6.9,5.3,371.7,29.1,1201
7.1,4.3,372.7,28.9,1301
6.2,6.1,370.9,29.8,1401
8.6,6.1,370.9,27.4,1501
7.3,5.6,371.4,28.7,1601
7.2,4.5,372.5,28.8,1701
8.7,4.2,372.8,27.3,1801
5.7,4.4,372.6,30.3,1901
5.5,5.3,371.7,30.5,2001
5.9,4.4,372.6,30.1,2101
6.7,5.2,371.8,29.3,2201
6.1,4.2,372.8,29.9,2301
5.3,3.9,373.1,30.7,2401
4.3,5.1,371.9,31.7,2501
4.9,4.9,372.1,31.1,2601
5.4,4.2,372.8,30.6,2701
6.5,3.9,373.1,29.5,2801
7.0,4.0,373.0,29.0,2901
4.3,4.4,372.6,31.7,3001
5.4,4.9,372.1,30.6,3101
5.5,3.2,373.8,30.5,3201
4.5,3.8,373.6,31.1,3301
5.0,3.3,373.7,31.0,3401
5.3,4.2,372.8,30.7,3501
5.0,3.4,374.6,30.0,3601
4.9,4.5,372.5,31.1,3701
