FN,FP,TN,TP,sr
27.0,27.7,349.3,9.0,101
15.3,5.7,371.3,20.7,201
8.8,7.6,369.4,27.2,301
8.6,6.3,370.7,27.4,401
11.3,7.5,369.5,24.7,501
8.7,6.3,370.7,27.3,601
7.0,7.7,369.3,29.0,701
9.4,5.0,372.0,26.6,801
8.3,7.5,369.5,27.7,901
8.2,5.7,371.3,27.8,1001
7.6,6.2,370.8,28.4,1101
6.8,6.2,370.8,29.2,1201
8.5,4.2,372.8,27.5,1301
6.9,5.9,371.1,29.1,1401
7.7,5.5,371.5,28.3,1501
6.0,5.6,371.4,30.0,1601
6.7,5.3,371.7,29.3,1701
6.4,5.1,371.9,29.6,1801
6.4,5.5,371.5,29.6,1901
6.9,4.2,372.8,29.1,2001
6.7,3.9,373.1,29.3,2101
5.4,5.8,371.2,30.6,2201
5.7,5.5,371.5,30.3,2301
7.4,3.8,373.2,28.6,2401
7.3,2.8,374.2,28.7,2501
6.7,4.9,372.1,29.3,2601
5.9,5.0,372.0,30.1,2701
5.2,5.5,371.5,30.8,2801
6.0,4.0,373.0,30.0,2901
5.7,5.8,371.2,30.3,3001
6.5,5.2,371.8,29.5,3101
4.6,3.8,373.2,31.4,3201
5.5,4.3,373.1,30.1,3301
6.1,4.2,372.8,29.9,3401
5.8,3.9,373.1,30.2,3501
6.2,4.2,373.8,28.8,3601
5.2,4.1,372.9,30.8,3701
