FN,FP,TN,TP,sr
32.4,15.7,361.3,3.6,101
15.7,8.1,368.9,20.3,201
10.5,7.9,369.1,25.5,301
8.4,8.9,368.1,27.6,401
8.2,6.9,370.1,27.8,501
8.2,6.0,371.0,27.8,601
7.8,5.1,371.9,28.2,701
7.0,6.7,370.3,29.0,801
8.6,4.9,372.1,27.4,901
7.1,6.0,371.0,28.9,1001
5.0,5.5,371.5,31.0,1101
6.8,5.6,371.4,29.2,1201
5.7,5.8,371.2,30.3,1301
6.7,4.5,372.5,29.3,1401
7.5,4.8,372.2,28.5,1501
5.8,4.4,372.6,30.2,1601
7.8,6.7,370.3,28.2,1701
7.1,5.3,371.7,28.9,1801
6.1,5.5,371.5,29.9,1901
6.9,4.5,372.5,29.1,2001
6.2,3.3,373.7,29.8,2101
6.6,4.2,372.8,29.4,2201
5.3,5.1,371.9,30.7,2301
5.6,3.9,373.1,30.4,2401
7.3,4.0,373.0,28.7,2501
4.7,4.3,372.7,31.3,2601
5.5,4.5,372.5,30.5,2701
5.7,4.0,373.0,30.3,2801
4.3,5.0,372.0,31.7,2901
5.6,5.6,371.4,30.4,3001
5.7,4.8,372.2,30.3,3101
4.7,4.3,372.7,31.3,3201
5.0,4.4,373.1,30.5,3301
4.4,3.4,373.6,31.6,3401
6.4,3.9,373.1,29.6,3501
5.5,3.3,374.7,29.5,3601
4.4,3.7,373.3,31.6,3701
