FN,FP,TN,TP,sr
15.7,8.2,368.8,20.3,101
9.6,6.1,370.9,26.4,201
11.6,6.2,370.8,24.4,301
11.3,9.3,367.7,24.7,401
11.2,6.4,370.6,24.8,501
9.4,8.1,368.9,26.6,601
11.5,7.2,369.8,24.5,701
9.5,6.0,371.0,26.5,801
9.6,7.7,369.3,26.4,901
9.2,5.1,371.9,26.8,1001
7.4,6.2,370.8,28.6,1101
7.2,6.2,370.8,28.8,1201
8.5,6.6,370.4,27.5,1301
6.3,5.5,371.5,29.7,1401
6.9,5.7,371.3,29.1,1501
7.2,7.5,369.5,28.8,1601
6.4,4.6,372.4,29.6,1701
6.6,5.8,371.2,29.4,1801
5.6,6.4,370.6,30.4,1901
5.4,5.1,371.9,30.6,2001
5.3,5.2,371.8,30.7,2101
6.9,6.0,371.0,29.1,2201
6.0,4.6,372.4,30.0,2301
4.9,4.4,372.6,31.1,2401
5.9,4.4,372.6,30.1,2501
5.3,4.5,372.5,30.7,2601
6.3,4.0,373.0,29.7,2701
4.2,7.9,369.1,31.8,2801
5.3,4.0,373.0,30.7,2901
5.1,3.9,373.1,30.9,3001
5.0,3.5,373.5,31.0,3101
4.8,3.9,373.1,31.2,3201
4.4,3.0,374.5,31.1,3301
4.8,3.9,373.1,31.2,3401
4.3,3.9,373.1,31.7,3501
4.4,4.9,373.1,30.6,3601
4.3,3.8,373.2,31.7,3701
