FN,FP,MSE,TN,TP,sr
12.3,6.7,0.001889017882896368,370.3,23.7,101
6.9,11.8,0.002892453532418644,365.2,29.1,201
11.7,6.7,0.0029245616025136674,370.3,24.3,301
7.8,9.5,0.0025185059877042507,367.5,28.2,401
9.2,7.2,0.001734009318941707,369.8,26.8,501
9.1,8.6,0.002981780409529836,368.4,26.9,601
9.7,7.7,0.0021489697025133666,369.3,26.3,701
9.1,9.5,0.002270628854955044,367.5,26.9,801
6.5,8.4,0.0023550655142304294,368.6,29.5,901
8.0,7.5,0.0016929526346147988,369.5,28.0,1001
9.0,6.5,0.0023763661956793893,370.5,27.0,1101
7.8,7.5,0.002139710942550023,369.5,28.2,1201
5.7,6.5,0.0018033791427941946,370.5,30.3,1301
6.9,5.8,0.0022374667393224744,371.2,29.1,1401
5.9,5.8,0.0019491450759305793,371.2,30.1,1501
9.6,5.5,0.0014115385026623665,371.5,26.4,1601
6.4,6.1,0.00273680912351272,370.9,29.6,1701
6.9,6.9,0.0016396657907816557,370.1,29.1,1801
6.8,6.6,0.002004106124320314,370.4,29.2,1901
5.9,4.8,0.0020062023596098236,372.2,30.1,2001
5.0,5.5,0.0016157289119364368,371.5,31.0,2101
6.0,5.7,0.002074905893220679,371.3,30.0,2201
6.4,5.4,0.0008856108907493249,371.6,29.6,2301
4.9,4.4,0.00046952262876760796,372.6,31.1,2401
5.9,4.2,0.002106730769608749,372.8,30.1,2501
6.8,4.3,0.0017383165866335956,372.7,29.2,2601
6.5,4.2,0.002407456854966478,372.8,29.5,2701
5.2,4.3,0.0011415630987167186,372.7,30.8,2801
5.8,4.3,0.0011800555208255523,372.7,30.2,2901
5.5,5.3,0.0015399639768911499,371.7,30.5,3001
6.2,4.2,0.001784773154628172,372.8,29.8,3101
4.9,3.5,0.001219429378399742,373.5,31.1,3201
4.9,4.6,0.001690202023898872,372.9,30.6,3301
5.1,4.9,0.001121537036552681,372.1,30.9,3401
5.4,4.1,0.0007642616787988663,372.9,30.6,3501
4.5,4.6,0.0012604030214218849,373.4,30.5,3601
4.4,5.5,0.0014484672321818152,371.5,31.6,3701
