FN,FP,MSE,TN,TP,sr
36.0,0.0,0.008948806211700019,377.0,0.0,101
25.6,3.7,0.007422575326017415,373.3,10.4,201
11.0,6.8,0.004099110429520838,370.2,25.0,301
10.5,7.2,0.002660015322748946,369.8,25.5,401
5.4,9.4,0.0016841143438164358,367.6,30.6,501
6.8,9.0,0.0024668991572271252,368.0,29.2,601
7.8,8.5,0.002227151935333534,368.5,28.2,701
6.2,6.4,0.0017523369473969278,370.6,29.8,801
7.5,5.8,0.001527994830094986,371.2,28.5,901
6.6,6.5,0.001341735280797923,370.5,29.4,1001
6.1,6.0,0.0016263443084113705,371.0,29.9,1101
5.7,6.7,0.001465876859905244,370.3,30.3,1201
5.9,6.5,0.0014655600839486706,370.5,30.1,1301
6.1,7.7,0.001969110087039726,369.3,29.9,1401
7.3,4.3,0.0015522296049836498,372.7,28.7,1501
9.3,5.2,0.0015049892465923234,371.8,26.7,1601
6.3,4.7,0.0013171008205238646,372.3,29.7,1701
7.7,4.7,0.0013642252278909177,372.3,28.3,1801
8.0,4.8,0.0010332485859666015,372.2,28.0,1901
8.0,4.4,0.0007999960674445721,372.6,28.0,2001
7.7,4.3,0.001281855606575867,372.7,28.3,2101
6.8,4.4,0.0013861279795883321,372.6,29.2,2201
7.8,4.0,0.0017399432941449006,373.0,28.2,2301
5.7,5.2,0.0006755796564121834,371.8,30.3,2401
5.9,4.8,0.0013669969670588532,372.2,30.1,2501
7.1,5.0,0.0021181425750060176,372.0,28.9,2601
5.9,4.8,0.0012508777315705225,372.2,30.1,2701
6.2,5.0,0.0017311771731484005,372.0,29.8,2801
6.0,3.8,0.0018823870604598822,373.2,30.0,2901
5.0,5.1,0.0016870337344426895,371.9,31.0,3001
6.0,5.8,0.0012422002592019084,371.2,30.0,3101
4.5,3.1,0.001228886228187088,373.9,31.5,3201
6.5,4.8,0.0020288917446236935,372.6,29.1,3301
5.5,4.3,0.0009402123824018902,372.7,30.5,3401
5.6,3.9,0.0008375279655989205,373.1,30.4,3501
5.9,4.3,0.0015198379209137305,373.7,29.1,3601
4.0,5.2,0.0011488406731344296,371.8,32.0,3701
