FN,FP,MSE,TN,TP,sr
35.8,2.9,0.009067022579226305,374.1,0.2,101
23.9,4.9,0.005282989291751353,372.1,12.1,201
13.2,11.5,0.0028333294703996445,365.5,22.8,301
8.1,6.3,0.002199744180886827,370.7,27.9,401
7.8,7.1,0.0026968808075953374,369.9,28.2,501
7.2,6.1,0.0022918713869054526,370.9,28.8,601
6.5,6.2,0.0015914758690013162,370.8,29.5,701
6.2,9.4,0.0011120562030817035,367.6,29.8,801
8.2,7.8,0.002129910917828429,369.2,27.8,901
7.4,6.0,0.0019112741277356646,371.0,28.6,1001
7.4,6.1,0.0015908728617581645,370.9,28.6,1101
7.8,6.4,0.00208293501216884,370.6,28.2,1201
8.7,6.7,0.0019465330467948923,370.3,27.3,1301
9.1,6.3,0.002262698035596437,370.7,26.9,1401
6.4,4.3,0.002003333804242196,372.7,29.6,1501
7.9,4.4,0.000937467130738466,372.6,28.1,1601
7.0,5.4,0.0017825072877035854,371.6,29.0,1701
6.8,5.2,0.001974486294164755,371.8,29.2,1801
7.7,3.6,0.0012788353697091822,373.4,28.3,1901
6.7,3.9,0.0009881712015298305,373.1,29.3,2001
7.4,2.6,0.0011751413825326054,374.4,28.6,2101
6.3,5.2,0.0016973229137339195,371.8,29.7,2201
7.7,3.9,0.0012751073870218238,373.1,28.3,2301
5.6,4.1,0.0013347639084282307,372.9,30.4,2401
5.9,4.9,0.0015027240605829818,372.1,30.1,2501
5.9,5.6,0.0014266004758551336,371.4,30.1,2601
7.4,4.9,0.00211310348942251,372.1,28.6,2701
7.3,4.1,0.0012915280655233946,372.9,28.7,2801
5.8,5.3,0.0013414503171416796,371.7,30.2,2901
5.3,4.3,0.0013848836719325144,372.7,30.7,3001
4.2,4.0,0.001840472087060715,373.0,31.8,3101
5.8,5.4,0.0017133853006008055,371.6,30.2,3201
4.6,5.5,0.0011512098828037204,372.1,30.8,3301
4.6,4.4,0.0011182044672430245,372.6,31.4,3401
5.3,4.5,0.001297122733095121,372.5,30.7,3501
4.5,4.6,0.0013543203388495146,373.4,30.5,3601
4.7,5.1,0.001704119618505803,371.9,31.3,3701
