FN,FP,TN,TP,sr
13.8,10.9,366.1,22.2,101
12.8,8.4,368.6,23.2,201
9.5,8.0,369.0,26.5,301
9.0,5.9,371.1,27.0,401
9.0,8.7,368.3,27.0,501
8.7,6.8,370.2,27.3,601
8.5,6.2,370.8,27.5,701
8.6,7.6,369.4,27.4,801
7.2,7.6,369.4,28.8,901
7.5,6.6,370.4,28.5,1001
6.8,8.4,368.6,29.2,1101
7.7,8.4,368.6,28.3,1201
5.7,6.2,370.8,30.3,1301
6.6,7.5,369.5,29.4,1401
6.9,5.8,371.2,29.1,1501
6.3,5.8,371.2,29.7,1601
6.6,6.7,370.3,29.4,1701
5.8,5.1,371.9,30.2,1801
7.7,5.9,371.1,28.3,1901
7.2,5.5,371.5,28.8,2001
5.1,5.8,371.2,30.9,2101
5.7,6.6,370.4,30.3,2201
6.5,5.9,371.1,29.5,2301
6.0,4.3,372.7,30.0,2401
5.9,6.3,370.7,30.1,2501
5.5,4.8,372.2,30.5,2601
4.4,5.1,371.9,31.6,2701
5.7,4.7,372.3,30.3,2801
6.2,5.7,371.3,29.8,2901
4.8,5.1,371.9,31.2,3001
4.4,6.0,371.0,31.6,3101
6.4,5.3,371.7,29.6,3201
4.2,4.0,373.4,31.4,3301
4.9,4.5,372.5,31.1,3401
5.3,4.8,372.2,30.7,3501
4.7,4.6,373.4,30.3,3601
3.7,4.4,372.6,32.3,3701
