FN,FP,TN,TP,sr
10.0,15.9,361.1,26.0,101
9.9,6.6,370.4,26.1,201
7.1,9.3,367.7,28.9,301
9.1,7.1,369.9,26.9,401
9.1,9.8,367.2,26.9,501
7.8,6.6,370.4,28.2,601
8.8,8.3,368.7,27.2,701
7.2,7.9,369.1,28.8,801
5.9,8.3,368.7,30.1,901
7.8,8.7,368.3,28.2,1001
9.3,6.7,370.3,26.7,1101
8.2,5.1,371.9,27.8,1201
6.6,6.3,370.7,29.4,1301
6.2,5.6,371.4,29.8,1401
7.9,5.9,371.1,28.1,1501
6.8,5.1,371.9,29.2,1601
7.6,5.9,371.1,28.4,1701
7.2,6.6,370.4,28.8,1801
6.3,5.4,371.6,29.7,1901
6.3,4.8,372.2,29.7,2001
4.9,5.0,372.0,31.1,2101
5.4,5.7,371.3,30.6,2201
6.9,5.1,371.9,29.1,2301
5.2,4.1,372.9,30.8,2401
5.9,4.9,372.1,30.1,2501
4.4,5.7,371.3,31.6,2601
4.6,4.3,372.7,31.4,2701
5.3,5.6,371.4,30.7,2801
5.6,4.4,372.6,30.4,2901
5.3,4.9,372.1,30.7,3001
5.4,3.4,373.6,30.6,3101
5.5,3.6,373.4,30.5,3201
5.3,3.5,373.9,30.3,3301
7.0,6.1,370.9,29.0,3401
4.1,3.9,373.1,31.9,3501
4.4,4.1,373.9,30.6,3601
5.0,4.1,372.9,31.0,3701
