FN,FP,TN,TP,sr
21.8,16.4,360.6,14.2,101
10.4,8.3,368.7,25.6,201
11.0,8.4,368.6,25.0,301
9.9,8.0,369.0,26.1,401
8.5,9.2,367.8,27.5,501
9.9,5.4,371.6,26.1,601
9.1,6.3,370.7,26.9,701
7.6,5.6,371.4,28.4,801
8.8,6.7,370.3,27.2,901
7.5,7.8,369.2,28.5,1001
7.9,6.5,370.5,28.1,1101
9.9,5.3,371.7,26.1,1201
6.4,4.6,372.4,29.6,1301
5.6,5.4,371.6,30.4,1401
6.8,5.9,371.1,29.2,1501
7.4,5.5,371.5,28.6,1601
6.5,4.8,372.2,29.5,1701
5.4,5.2,371.8,30.6,1801
7.5,5.7,371.3,28.5,1901
7.8,5.4,371.6,28.2,2001
9.1,3.9,373.1,26.9,2101
6.2,3.7,373.3,29.8,2201
5.9,4.6,372.4,30.1,2301
4.9,4.2,372.8,31.1,2401
5.9,3.9,373.1,30.1,2501
4.6,4.0,373.0,31.4,2601
5.9,5.7,371.3,30.1,2701
6.3,4.4,372.6,29.7,2801
5.4,5.2,371.8,30.6,2901
6.4,3.9,373.1,29.6,3001
6.4,4.3,372.7,29.6,3101
5.4,4.7,372.3,30.6,3201
4.4,3.7,373.8,31.1,3301
6.3,4.1,372.9,29.7,3401
5.7,4.0,373.0,30.3,3501
4.1,6.1,371.9,30.9,3601
5.1,4.0,373.0,30.9,3701
