FN,FP,MSE,TN,TP,sr
22.6,8.5,0.0050288939397766285,368.5,13.4,101
14.1,11.5,0.003285692911417614,365.5,21.9,201
8.9,10.2,0.002323991290515053,366.8,27.1,301
8.8,8.8,0.0032414703279014336,368.2,27.2,401
5.6,8.2,0.002161502657795262,368.8,30.4,501
6.9,6.7,0.001869773377102739,370.3,29.1,601
5.7,8.6,0.002343026558415876,368.4,30.3,701
6.5,6.0,0.002207278367780431,371.0,29.5,801
7.3,6.3,0.0017361649984521208,370.7,28.7,901
8.3,5.6,0.0017679649794018978,371.4,27.7,1001
5.8,6.1,0.002922762920030065,370.9,30.2,1101
7.2,4.9,0.0014534884936579888,372.1,28.8,1201
9.3,5.9,0.0021758926706858485,371.1,26.7,1301
5.8,6.3,0.0021706358961764483,370.7,30.2,1401
6.1,5.9,0.002927327586636279,371.1,29.9,1501
7.5,6.3,0.0012590211041502532,370.7,28.5,1601
7.0,3.2,0.0016141293556835574,373.8,29.0,1701
6.7,5.1,0.0013117154245678756,371.9,29.3,1801
7.1,6.4,0.001089390727770222,370.6,28.9,1901
5.4,5.4,0.0011814396533157598,371.6,30.6,2001
5.5,5.1,0.001731179514951408,371.9,30.5,2101
6.3,6.5,0.0016882218773241584,370.5,29.7,2201
6.1,7.1,0.0015665090798521058,369.9,29.9,2301
5.4,4.7,0.0019493160681164066,372.3,30.6,2401
6.3,3.9,0.0014216814284960739,373.1,29.7,2501
5.5,5.8,0.0012965672672694737,371.2,30.5,2601
5.7,3.7,0.001457431658527891,373.3,30.3,2701
6.3,6.0,0.0011701263219078763,371.0,29.7,2801
5.0,4.6,0.0012281015878847896,372.4,31.0,2901
5.6,4.8,0.0014154035118589428,372.2,30.4,3001
5.7,6.4,0.002105016379196199,370.6,30.3,3101
7.0,5.7,0.0014169985563249382,371.3,29.0,3201
4.3,4.2,0.0012620236304278273,373.4,31.1,3301
4.8,4.2,0.0016414875158115585,372.8,31.2,3401
4.8,4.4,0.001889338409023267,372.6,31.2,3501
4.3,4.7,0.0011328903116383337,373.3,30.7,3601
6.1,3.1,0.0012858803102033121,373.9,29.9,3701
