FN,FP,MSE,TN,TP,sr
16.8,5.5,0.0030624905417675546,371.5,19.2,101
7.0,8.8,0.00236022709454322,368.2,29.0,201
10.2,9.2,0.002537111857494117,367.8,25.8,301
7.6,8.2,0.0018275925937090193,368.8,28.4,401
7.6,8.3,0.0022024824441050582,368.7,28.4,501
9.8,7.5,0.0026420997666462506,369.5,26.2,601
8.6,6.1,0.0019960089170673323,370.9,27.4,701
6.7,6.6,0.0011818578263991456,370.4,29.3,801
8.2,5.6,0.002373615970604831,371.4,27.8,901
7.8,5.8,0.00082963605966826,371.2,28.2,1001
6.4,5.3,0.001178376131371537,371.7,29.6,1101
7.9,6.2,0.001158767978827424,370.8,28.1,1201
6.0,8.1,0.001957417759061353,368.9,30.0,1301
7.2,7.0,0.002517504558933429,370.0,28.8,1401
6.4,6.2,0.0011341183648128014,370.8,29.6,1501
6.3,6.4,0.0014854467890543365,370.6,29.7,1601
5.9,5.1,0.0013536279163348592,371.9,30.1,1701
7.9,5.4,0.0008817902159975651,371.6,28.1,1801
5.7,5.2,0.00154579251173338,371.8,30.3,1901
6.3,5.3,0.001346539719341414,371.7,29.7,2001
4.5,6.1,0.001319783472869487,370.9,31.5,2101
5.7,5.4,0.0017204710716471102,371.6,30.3,2201
5.8,5.4,0.0014796383581994765,371.6,30.2,2301
5.6,5.7,0.0030544297769480775,371.3,30.4,2401
5.7,4.0,0.000998422546008192,373.0,30.3,2501
5.9,4.6,0.001475020918356573,372.4,30.1,2601
6.6,5.3,0.001614880134778752,371.7,29.4,2701
4.4,4.6,0.0010822249800952555,372.4,31.6,2801
4.1,6.5,0.001277459405506307,370.5,31.9,2901
5.3,5.0,0.0010624841469938932,372.0,30.7,3001
6.4,4.9,0.0009264627759753098,372.1,29.6,3101
5.0,5.2,0.0006657283610434348,371.8,31.0,3201
5.6,3.9,0.0016900098708195026,373.6,29.9,3301
4.6,4.8,0.0008968811092522582,372.2,31.4,3401
5.1,4.2,0.0012495179752971385,372.8,30.9,3501
4.5,4.9,0.0008063686890344438,373.1,30.5,3601
3.7,3.8,0.001314535310920398,373.2,32.3,3701
