FN,FP,MSE,TN,TP,sr
23.6,13.5,0.005226123217648641,363.5,12.4,101
10.8,11.7,0.003819263901501784,365.3,25.2,201
7.7,12.5,0.0023700957976070147,364.5,28.3,301
7.6,10.2,0.0017620949272039652,366.8,28.4,401
7.1,6.2,0.0016917941263458127,370.8,28.9,501
8.6,6.0,0.0031529488648784887,371.0,27.4,601
7.9,9.5,0.0031488961532621573,367.5,28.1,701
8.6,5.5,0.0011637380756875741,371.5,27.4,801
7.6,6.3,0.0019638643453785518,370.7,28.4,901
11.7,4.3,0.002331369421414104,372.7,24.3,1001
6.9,6.2,0.0015121593873577267,370.8,29.1,1101
9.1,5.4,0.001764348983302484,371.6,26.9,1201
9.6,6.4,0.0014569931509380728,370.6,26.4,1301
8.3,5.7,0.001577969627938197,371.3,27.7,1401
6.6,5.4,0.0020656181031653417,371.6,29.4,1501
8.9,5.4,0.0025129313448777587,371.6,27.1,1601
6.5,5.4,0.0029617699318070906,371.6,29.5,1701
6.8,6.2,0.002598574537081513,370.8,29.2,1801
6.7,6.4,0.0017377366138332177,370.6,29.3,1901
7.2,5.3,0.0017174333473610006,371.7,28.8,2001
6.8,4.8,0.002210156068103763,372.2,29.2,2101
4.7,5.5,0.001170486993552876,371.5,31.3,2201
5.4,6.1,0.0014452969778410408,370.9,30.6,2301
6.5,6.1,0.002364806790321755,370.9,29.5,2401
4.9,5.1,0.0010005275011088482,371.9,31.1,2501
6.0,5.3,0.0017752295282192979,371.7,30.0,2601
5.7,4.6,0.001641188205582784,372.4,30.3,2701
5.9,4.3,0.001492628509159328,372.7,30.1,2801
5.1,5.6,0.0012334192738461737,371.4,30.9,2901
5.4,5.6,0.001724880583837583,371.4,30.6,3001
5.3,4.9,0.0008769085253674562,372.1,30.7,3101
4.8,4.8,0.0010886309086690787,372.2,31.2,3201
5.5,5.1,0.0017806409432403031,372.4,30.0,3301
6.3,5.1,0.0016934466663149933,371.9,29.7,3401
5.5,4.2,0.001232935634252866,372.8,30.5,3501
5.8,4.1,0.001129930570785201,373.9,29.2,3601
5.3,5.1,0.0007752839558548585,371.9,30.7,3701
