FN,FP,TN,TP,sr
16.9,14.1,362.9,19.1,101
11.5,7.5,369.5,24.5,201
9.9,8.6,368.4,26.1,301
9.0,6.9,370.1,27.0,401
11.1,7.9,369.1,24.9,501
8.2,8.2,368.8,27.8,601
10.0,6.3,370.7,26.0,701
9.3,5.1,371.9,26.7,801
8.7,5.7,371.3,27.3,901
8.2,6.9,370.1,27.8,1001
8.5,5.7,371.3,27.5,1101
6.1,4.8,372.2,29.9,1201
9.5,5.5,371.5,26.5,1301
7.4,6.0,371.0,28.6,1401
8.5,4.6,372.4,27.5,1501
7.1,5.4,371.6,28.9,1601
6.4,5.8,371.2,29.6,1701
7.0,5.5,371.5,29.0,1801
7.7,5.5,371.5,28.3,1901
7.2,4.0,373.0,28.8,2001
6.7,5.8,371.2,29.3,2101
6.3,5.5,371.5,29.7,2201
6.3,3.8,373.2,29.7,2301
6.0,5.0,372.0,30.0,2401
5.3,3.8,373.2,30.7,2501
5.3,4.3,372.7,30.7,2601
5.4,4.8,372.2,30.6,2701
7.3,5.0,372.0,28.7,2801
5.2,5.7,371.3,30.8,2901
5.2,4.0,373.0,30.8,3001
5.0,3.6,373.4,31.0,3101
5.1,4.5,372.5,30.9,3201
6.6,5.4,372.2,28.8,3301
5.1,3.0,374.0,30.9,3401
5.2,4.1,372.9,30.8,3501
3.8,4.4,373.6,31.2,3601
4.0,3.6,373.4,32.0,3701
