FN,FP,TN,TP,sr
35.6,3.8,373.2,0.4,101
24.6,4.7,372.3,11.4,201
9.5,7.7,369.3,26.5,301
9.1,5.8,371.2,26.9,401
6.1,7.9,369.1,29.9,501
6.7,8.1,368.9,29.3,601
6.7,8.3,368.7,29.3,701
7.7,6.1,370.9,28.3,801
7.2,6.9,370.1,28.8,901
6.0,8.4,368.6,30.0,1001
7.0,5.8,371.2,29.0,1101
5.4,7.0,370.0,30.6,1201
7.4,6.6,370.4,28.6,1301
8.5,5.5,371.5,27.5,1401
7.3,5.4,371.6,28.7,1501
5.5,6.2,370.8,30.5,1601
6.4,7.3,369.7,29.6,1701
5.8,3.9,373.1,30.2,1801
5.3,6.6,370.4,30.7,1901
6.0,3.7,373.3,30.0,2001
5.3,5.8,371.2,30.7,2101
6.8,4.8,372.2,29.2,2201
7.7,5.5,371.5,28.3,2301
6.9,3.6,373.4,29.1,2401
6.1,5.6,371.4,29.9,2501
6.3,4.1,372.9,29.7,2601
5.4,3.5,373.5,30.6,2701
6.5,5.3,371.7,29.5,2801
4.8,4.6,372.4,31.2,2901
4.9,5.4,371.6,31.1,3001
5.4,3.5,373.5,30.6,3101
4.5,4.0,373.0,31.5,3201
5.1,4.4,373.0,30.5,3301
4.9,4.1,372.9,31.1,3401
4.6,2.9,374.1,31.4,3501
2.5,3.4,374.6,32.5,3601
5.0,6.1,370.9,31.0,3701
