FN,FP,MSE,TN,TP,sr
35.3,8.5,0.007899196265164037,368.5,0.7,101
19.7,5.7,0.0032401988624152895,371.3,16.3,201
9.4,5.9,0.002215404984451241,371.1,26.6,301
7.9,6.2,0.0014651332394041033,370.8,28.1,401
7.1,7.5,0.0012356379875128108,369.5,28.9,501
7.8,6.2,0.001890315857619905,370.8,28.2,601
5.3,7.7,0.0013932077200991683,369.3,30.7,701
5.2,9.0,0.0016478763543834798,368.0,30.8,801
6.5,6.8,0.00243449778532838,370.2,29.5,901
8.4,5.2,0.0021992651863756477,371.8,27.6,1001
6.5,5.2,0.001516583193335993,371.8,29.5,1101
7.0,5.2,0.0015612618427345863,371.8,29.0,1201
7.5,5.3,0.0012646118938408409,371.7,28.5,1301
8.6,5.9,0.0018436382524289953,371.1,27.4,1401
7.5,5.3,0.000942409075378663,371.7,28.5,1501
7.9,6.6,0.00222724094426668,370.4,28.1,1601
8.2,5.5,0.0026605311427126315,371.5,27.8,1701
6.0,4.7,0.001691795921832474,372.3,30.0,1801
5.3,5.6,0.0014269428644338863,371.4,30.7,1901
6.1,5.5,0.0015607259878126513,371.5,29.9,2001
6.7,4.6,0.0020359716208274902,372.4,29.3,2101
7.7,3.4,0.0017339813460162813,373.6,28.3,2201
7.3,3.5,0.001896448449058059,373.5,28.7,2301
7.1,3.9,0.0022545909541006283,373.1,28.9,2401
6.7,2.9,0.0014311185618172293,374.1,29.3,2501
6.8,3.7,0.0012338800479059294,373.3,29.2,2601
4.9,4.9,0.0010065715022429592,372.1,31.1,2701
4.8,4.9,0.0012910450360163748,372.1,31.2,2801
5.9,4.6,0.0017415704566374423,372.4,30.1,2901
6.0,5.2,0.0018421877887916736,371.8,30.0,3001
5.4,5.0,0.0014346450292950035,372.0,30.6,3101
6.2,4.0,0.001169074868693997,373.0,29.8,3201
5.5,4.5,0.0012877802230736814,373.2,29.8,3301
4.9,4.3,0.0013292324067889624,372.7,31.1,3401
4.8,3.8,0.0012376729862091775,373.2,31.2,3501
3.6,3.8,0.0008144876265561317,374.2,31.4,3601
4.3,3.9,0.0007636186959343562,373.1,31.7,3701
