FN,FP,TN,TP,sr
18.4,12.6,364.4,17.6,101
11.1,8.6,368.4,24.9,201
10.4,7.4,369.6,25.6,301
10.9,7.5,369.5,25.1,401
10.0,8.5,368.5,26.0,501
9.6,7.3,369.7,26.4,601
9.2,6.4,370.6,26.8,701
9.3,7.3,369.7,26.7,801
8.6,5.6,371.4,27.4,901
9.1,5.8,371.2,26.9,1001
6.0,6.6,370.4,30.0,1101
7.9,7.2,369.8,28.1,1201
6.5,4.3,372.7,29.5,1301
8.6,6.6,370.4,27.4,1401
7.5,6.5,370.5,28.5,1501
8.5,5.1,371.9,27.5,1601
7.5,6.0,371.0,28.5,1701
5.6,4.7,372.3,30.4,1801
6.6,5.8,371.2,29.4,1901
7.4,5.1,371.9,28.6,2001
7.9,4.6,372.4,28.1,2101
6.6,5.7,371.3,29.4,2201
7.2,6.5,370.5,28.8,2301
6.1,3.8,373.2,29.9,2401
6.5,6.0,371.0,29.5,2501
6.3,5.6,371.4,29.7,2601
7.0,4.9,372.1,29.0,2701
6.3,3.7,373.3,29.7,2801
5.7,4.0,373.0,30.3,2901
5.5,5.1,371.9,30.5,3001
6.2,4.2,372.8,29.8,3101
5.3,3.9,373.1,30.7,3201
5.3,4.7,372.7,30.3,3301
5.6,3.9,373.1,30.4,3401
4.7,3.8,373.2,31.3,3501
5.6,4.8,373.2,29.4,3601
4.2,4.3,372.7,31.8,3701
