FN,FP,TN,TP,sr
20.3,10.9,366.1,15.7,101
12.2,8.2,368.8,23.8,201
11.1,7.9,369.1,24.9,301
10.4,8.3,368.7,25.6,401
10.5,6.8,370.2,25.5,501
9.6,9.4,367.6,26.4,601
10.6,6.7,370.3,25.4,701
8.9,7.3,369.7,27.1,801
8.6,7.0,370.0,27.4,901
6.3,6.3,370.7,29.7,1001
7.2,6.1,370.9,28.8,1101
8.3,5.4,371.6,27.7,1201
7.0,5.2,371.8,29.0,1301
6.8,5.4,371.6,29.2,1401
7.0,4.2,372.8,29.0,1501
7.5,5.0,372.0,28.5,1601
6.2,6.1,370.9,29.8,1701
6.5,4.5,372.5,29.5,1801
7.3,5.4,371.6,28.7,1901
8.8,5.3,371.7,27.2,2001
7.2,5.2,371.8,28.8,2101
6.5,3.9,373.1,29.5,2201
6.5,5.1,371.9,29.5,2301
7.2,4.7,372.3,28.8,2401
7.5,4.6,372.4,28.5,2501
7.1,4.2,372.8,28.9,2601
5.6,4.3,372.7,30.4,2701
5.6,5.1,371.9,30.4,2801
6.1,3.6,373.4,29.9,2901
5.3,4.3,372.7,30.7,3001
5.5,4.3,372.7,30.5,3101
5.7,5.0,372.0,30.3,3201
5.8,5.4,372.0,29.8,3301
5.8,4.3,372.7,30.2,3401
5.8,4.2,372.8,30.2,3501
4.7,4.1,373.9,30.3,3601
5.2,4.0,373.0,30.8,3701
