FN,FP,MSE,TN,TP,sr
9.2,10.4,0.004230658625753995,366.6,26.8,101
8.5,8.7,0.0033965927829297826,368.3,27.5,201
9.7,9.2,0.003388192035990799,367.8,26.3,301
8.0,9.6,0.002569575218963923,367.4,28.0,401
8.4,10.0,0.0030832938857624694,367.0,27.6,501
8.2,7.7,0.0025840786203489103,369.3,27.8,601
8.9,8.3,0.0028061459121753026,368.7,27.1,701
8.5,7.0,0.002518416013902058,370.0,27.5,801
7.8,8.7,0.0019937458489665523,368.3,28.2,901
7.5,7.7,0.003118879236587143,369.3,28.5,1001
7.6,7.8,0.0018441588339104405,369.2,28.4,1101
8.0,6.6,0.001688213464447856,370.4,28.0,1201
6.5,5.4,0.0020239094856835146,371.6,29.5,1301
7.1,6.7,0.0023112097360662312,370.3,28.9,1401
6.5,6.5,0.0023480765898523715,370.5,29.5,1501
6.9,5.8,0.0023480108001674043,371.2,29.1,1601
6.2,5.3,0.0017606810437295049,371.7,29.8,1701
6.8,5.4,0.0019248289718993966,371.6,29.2,1801
5.5,6.9,0.0009872166156498694,370.1,30.5,1901
5.8,4.9,0.001260360490398388,372.1,30.2,2001
5.5,5.9,0.0012250743362555963,371.1,30.5,2101
6.3,6.3,0.0019554317805403868,370.7,29.7,2201
7.3,6.1,0.0027170226642759645,370.9,28.7,2301
6.9,6.4,0.0017934459000117486,370.6,29.1,2401
7.3,5.2,0.0017433412987326792,371.8,28.7,2501
6.0,4.3,0.0022403998798434183,372.7,30.0,2601
7.0,5.2,0.0016408147246674664,371.8,29.0,2701
5.1,4.9,0.0014524697976548806,372.1,30.9,2801
6.8,5.1,0.0010828941596200319,371.9,29.2,2901
6.4,4.9,0.0017629979995112265,372.1,29.6,3001
5.8,5.3,0.0011932956477607956,371.7,30.2,3101
5.5,4.2,0.0013487199700655723,372.8,30.5,3201
4.5,4.2,0.000885906108069769,373.4,30.9,3301
5.2,4.6,0.0013272604584054304,372.4,30.8,3401
4.7,3.7,0.001855163733998476,373.3,31.3,3501
4.9,4.2,0.0017356428703370578,373.8,30.1,3601
4.8,5.1,0.0008853846535645162,371.9,31.2,3701
