FN,FP,MSE,TN,TP,sr
10.6,12.6,0.005859564164648911,364.4,25.4,101
8.3,6.6,0.0025516115690670704,370.4,27.7,201
9.5,9.0,0.0017025976444564168,368.0,26.5,301
12.8,7.7,0.0029975786924939475,369.3,23.2,401
8.2,9.1,0.0021622034107554484,367.9,27.8,501
8.1,7.4,0.003343776290952301,369.6,27.9,601
8.3,10.2,0.0028158032612920097,366.8,27.7,701
9.0,7.3,0.003627118644067797,369.7,27.0,801
5.5,7.0,0.002521806796998789,370.0,30.5,901
9.4,5.9,0.001892356424834867,371.1,26.6,1001
8.3,7.2,0.00199222050488747,369.8,27.7,1101
6.3,7.6,0.002241952503401677,369.4,29.7,1201
7.1,6.8,0.002259647858189104,370.2,28.9,1301
8.6,7.5,0.0033161700301537144,369.5,27.4,1401
6.6,7.0,0.002955778038417201,370.0,29.4,1501
6.6,5.5,0.0021233330100196477,371.5,29.4,1601
6.2,5.7,0.0025563964835485136,371.3,29.8,1701
6.7,5.2,0.0020570924788814683,371.8,29.3,1801
6.0,4.9,0.0026996296779463105,372.1,30.0,1901
6.8,6.4,0.0014524503930048803,370.6,29.2,2001
5.3,5.1,0.0019155294914876848,371.9,30.7,2101
6.7,5.2,0.0015781539600294534,371.8,29.3,2201
6.5,6.0,0.0013230582499816975,371.0,29.5,2301
7.6,5.0,0.0013301607369227988,372.0,28.4,2401
4.4,4.3,0.001252953543081601,372.7,31.6,2501
6.8,3.5,0.0012785859285801306,373.5,29.2,2601
5.8,4.5,0.0012555610349131781,372.5,30.2,2701
5.6,6.6,0.0013653957177358522,370.4,30.4,2801
5.8,4.4,0.0012395754537618169,372.6,30.2,2901
5.7,4.2,0.0005163907193544148,372.8,30.3,3001
5.4,4.0,0.0010745900924657922,373.0,30.6,3101
5.1,4.7,0.0011730617549336585,372.3,30.9,3201
5.1,5.0,0.001694254545506841,372.6,30.3,3301
4.8,3.8,0.001312841987549238,373.2,31.2,3401
6.3,3.5,0.001361537739212046,373.5,29.7,3501
5.4,4.6,0.0006477105912149034,373.4,29.6,3601
4.8,3.6,0.0011281657352515296,373.4,31.2,3701
