FN,FP,TN,TP,sr
31.2,23.3,353.7,4.8,101
11.4,8.0,369.0,24.6,201
9.2,5.5,371.5,26.8,301
8.6,7.6,369.4,27.4,401
6.0,5.1,371.9,30.0,501
8.0,6.7,370.3,28.0,601
8.0,7.1,369.9,28.0,701
8.5,6.8,370.2,27.5,801
5.8,7.4,369.6,30.2,901
8.9,5.1,371.9,27.1,1001
7.4,7.3,369.7,28.6,1101
7.0,8.1,368.9,29.0,1201
9.1,5.9,371.1,26.9,1301
6.0,6.7,370.3,30.0,1401
6.9,6.2,370.8,29.1,1501
8.5,6.0,371.0,27.5,1601
6.6,4.8,372.2,29.4,1701
6.6,4.6,372.4,29.4,1801
5.7,5.9,371.1,30.3,1901
5.8,4.6,372.4,30.2,2001
6.0,5.8,371.2,30.0,2101
8.1,3.8,373.2,27.9,2201
6.4,4.6,372.4,29.6,2301
6.0,3.9,373.1,30.0,2401
5.3,3.3,373.7,30.7,2501
5.7,5.5,371.5,30.3,2601
5.5,4.3,372.7,30.5,2701
5.0,3.7,373.3,31.0,2801
4.9,4.5,372.5,31.1,2901
4.7,3.6,373.4,31.3,3001
5.4,4.5,372.5,30.6,3101
4.1,3.6,373.4,31.9,3201
5.0,4.2,373.2,30.6,3301
5.8,3.2,373.8,30.2,3401
4.3,3.5,373.5,31.7,3501
5.4,4.6,373.4,29.6,3601
5.2,2.7,374.3,30.8,3701
