FN,FP,MSE,TN,TP,sr
11.2,14.3,0.004078365581861124,362.7,24.8,101
10.1,10.7,0.0033078049768331718,366.3,25.9,201
9.3,7.3,0.0028534749073326877,369.7,26.7,301
8.7,7.5,0.002484956505694559,369.5,27.3,401
9.0,9.5,0.003921801233671133,367.5,27.0,501
7.7,7.9,0.0023409821803392723,369.1,28.3,601
6.4,8.7,0.0028269680231967384,368.3,29.6,701
9.2,9.4,0.0036549300511164915,367.6,26.8,801
6.8,8.8,0.0028339056851068604,368.2,29.2,901
7.5,7.6,0.0017908082203542644,369.4,28.5,1001
7.8,5.6,0.0023244178393567122,371.4,28.2,1101
6.6,7.6,0.0027313490594432673,369.4,29.4,1201
8.0,6.7,0.0024752432548650525,370.3,28.0,1301
8.0,5.3,0.002283918838806768,371.7,28.0,1401
7.0,6.3,0.0021864294648004496,370.7,29.0,1501
6.4,6.7,0.0026249289343820625,370.3,29.6,1601
5.8,6.3,0.001852815793650854,370.7,30.2,1701
6.5,7.2,0.0021589309542554254,369.8,29.5,1801
6.9,6.5,0.0012793764086445445,370.5,29.1,1901
6.8,4.4,0.0013658266307981267,372.6,29.2,2001
6.9,4.6,0.0019910863173048764,372.4,29.1,2101
7.3,4.9,0.0012474046684780866,372.1,28.7,2201
6.7,5.4,0.0017441416435330236,371.6,29.3,2301
4.9,4.6,0.0012180633699002802,372.4,31.1,2401
6.8,4.8,0.0018033592833006536,372.2,29.2,2501
5.7,5.5,0.0008379809925882361,371.5,30.3,2601
5.0,4.6,0.001394045417480088,372.4,31.0,2701
4.8,5.3,0.001022875470964859,371.7,31.2,2801
6.0,6.6,0.0022474866648310573,370.4,30.0,2901
6.1,4.3,0.0013131381422278,372.7,29.9,3001
5.7,5.1,0.0012692548904401425,371.9,30.3,3101
6.9,3.6,0.000735050744559225,373.4,29.1,3201
5.5,5.5,0.0008493183443642836,372.0,30.0,3301
4.8,4.4,0.001324399664400121,372.6,31.2,3401
5.0,4.4,0.0011807697704765787,372.6,31.0,3501
5.5,4.4,0.0013906324980279654,373.6,29.5,3601
5.2,3.8,0.0012764372167522263,373.2,30.8,3701
