FN,FP,TN,TP,sr
31.1,23.7,353.3,4.9,101
12.6,7.6,369.4,23.4,201
10.3,5.0,372.0,25.7,301
10.1,8.5,368.5,25.9,401
8.3,6.3,370.7,27.7,501
8.9,7.5,369.5,27.1,601
10.5,5.8,371.2,25.5,701
7.3,7.1,369.9,28.7,801
6.8,8.4,368.6,29.2,901
5.7,6.1,370.9,30.3,1001
7.1,6.2,370.8,28.9,1101
6.1,6.0,371.0,29.9,1201
6.6,5.3,371.7,29.4,1301
7.6,5.2,371.8,28.4,1401
6.3,5.1,371.9,29.7,1501
6.3,4.7,372.3,29.7,1601
6.0,5.9,371.1,30.0,1701
6.9,4.6,372.4,29.1,1801
5.8,3.9,373.1,30.2,1901
5.5,6.0,371.0,30.5,2001
6.5,4.9,372.1,29.5,2101
6.2,5.8,371.2,29.8,2201
6.4,5.2,371.8,29.6,2301
5.0,3.4,373.6,31.0,2401
5.7,4.8,372.2,30.3,2501
5.5,5.4,371.6,30.5,2601
5.4,3.4,373.6,30.6,2701
4.0,4.0,373.0,32.0,2801
5.1,3.5,373.5,30.9,2901
6.0,4.4,372.6,30.0,3001
5.9,3.5,373.5,30.1,3101
6.3,3.3,373.7,29.7,3201
5.8,3.6,373.8,29.8,3301
4.0,3.9,373.1,32.0,3401
5.1,3.7,373.3,30.9,3501
5.2,4.8,373.2,29.8,3601
6.0,3.3,373.7,30.0,3701
