FN,FP,TN,TP,sr
30.8,7.9,369.1,5.2,101
14.6,7.6,369.4,21.4,201
11.9,6.4,370.6,24.1,301
8.8,9.5,367.5,27.2,401
7.4,8.4,368.6,28.6,501
6.9,8.1,368.9,29.1,601
9.0,6.0,371.0,27.0,701
5.3,7.3,369.7,30.7,801
7.0,8.5,368.5,29.0,901
7.2,8.6,368.4,28.8,1001
7.6,5.3,371.7,28.4,1101
6.5,6.7,370.3,29.5,1201
6.3,5.8,371.2,29.7,1301
7.3,4.9,372.1,28.7,1401
7.9,7.0,370.0,28.1,1501
7.7,5.8,371.2,28.3,1601
8.0,4.0,373.0,28.0,1701
7.1,6.3,370.7,28.9,1801
7.1,5.0,372.0,28.9,1901
6.4,4.9,372.1,29.6,2001
6.2,6.0,371.0,29.8,2101
6.3,4.1,372.9,29.7,2201
7.3,4.3,372.7,28.7,2301
5.0,3.7,373.3,31.0,2401
4.8,4.8,372.2,31.2,2501
5.2,5.3,371.7,30.8,2601
6.5,3.9,373.1,29.5,2701
5.1,4.0,373.0,30.9,2801
3.6,4.8,372.2,32.4,2901
5.4,5.2,371.8,30.6,3001
5.0,5.1,371.9,31.0,3101
4.7,4.5,372.5,31.3,3201
6.2,3.3,374.3,29.2,3301
5.8,5.3,371.7,30.2,3401
5.0,3.4,373.6,31.0,3501
6.1,3.1,374.9,28.9,3601
5.0,3.4,373.6,31.0,3701
