FN,FP,TN,TP,sr
25.5,16.0,361.0,10.5,101
13.9,4.0,373.0,22.1,201
10.4,7.1,369.9,25.6,301
8.1,10.2,366.8,27.9,401
7.9,8.6,368.4,28.1,501
9.2,5.5,371.5,26.8,601
8.7,6.1,370.9,27.3,701
7.6,7.1,369.9,28.4,801
7.9,6.0,371.0,28.1,901
7.4,5.3,371.7,28.6,1001
7.4,4.9,372.1,28.6,1101
7.4,5.9,371.1,28.6,1201
6.6,6.0,371.0,29.4,1301
6.9,5.5,371.5,29.1,1401
7.7,7.3,369.7,28.3,1501
6.0,6.1,370.9,30.0,1601
7.8,5.8,371.2,28.2,1701
7.3,4.5,372.5,28.7,1801
7.4,5.5,371.5,28.6,1901
5.3,4.8,372.2,30.7,2001
6.8,3.3,373.7,29.2,2101
5.6,4.4,372.6,30.4,2201
5.8,5.0,372.0,30.2,2301
6.9,5.9,371.1,29.1,2401
6.0,4.3,372.7,30.0,2501
5.9,4.8,372.2,30.1,2601
4.6,5.5,371.5,31.4,2701
5.5,4.5,372.5,30.5,2801
5.8,4.4,372.6,30.2,2901
5.5,5.2,371.8,30.5,3001
4.8,4.4,372.6,31.2,3101
6.0,4.2,372.8,30.0,3201
4.5,5.1,372.3,31.1,3301
4.7,4.0,373.0,31.3,3401
5.6,4.0,373.0,30.4,3501
4.6,3.9,374.1,30.4,3601
6.0,4.4,372.6,30.0,3701
