FN,FP,MSE,TN,TP,sr
12.1,10.1,0.0037332784828425615,366.9,23.9,101
12.3,10.2,0.0025082721070713754,366.8,23.7,201
7.7,7.3,0.002480144882006941,369.7,28.3,301
9.0,7.7,0.0027072652961240254,369.3,27.0,401
9.3,7.6,0.002518114978925666,369.4,26.7,501
8.6,9.0,0.003911431906015584,368.0,27.4,601
9.3,7.8,0.0016378609028689264,369.2,26.7,701
7.6,8.2,0.0029602651289869514,368.8,28.4,801
8.4,8.2,0.001967791146237864,368.8,27.6,901
9.0,7.2,0.0023404058186895383,369.8,27.0,1001
8.7,6.2,0.003549667253347779,370.8,27.3,1101
8.5,7.8,0.0027927146552693422,369.2,27.5,1201
7.8,7.2,0.0017552445088565437,369.8,28.2,1301
7.5,6.5,0.0021729930088576366,370.5,28.5,1401
8.3,6.2,0.0014185188248158928,370.8,27.7,1501
7.8,4.8,0.0012293592428134022,372.2,28.2,1601
5.9,4.3,0.0029080796857175006,372.7,30.1,1701
6.5,8.1,0.0019966035662794678,368.9,29.5,1801
6.6,5.5,0.0024569771160724407,371.5,29.4,1901
7.4,4.9,0.0028053006421787877,372.1,28.6,2001
5.0,6.5,0.0019722642837733525,370.5,31.0,2101
5.9,4.9,0.0013893186983872062,372.1,30.1,2201
5.8,4.9,0.001478944451095986,372.1,30.2,2301
6.4,5.1,0.0026192214924627526,371.9,29.6,2401
5.8,4.7,0.0016531793241404927,372.3,30.2,2501
5.1,4.0,0.0010799253765355235,373.0,30.9,2601
5.3,5.0,0.001501037493798434,372.0,30.7,2701
6.1,4.7,0.0015340876516402675,372.3,29.9,2801
5.3,4.8,0.0017200326261677917,372.2,30.7,2901
6.1,3.8,0.0008441644655985389,373.2,29.9,3001
4.4,4.7,0.0006487265166657908,372.3,31.6,3101
7.3,6.3,0.0011962058198925157,370.7,28.7,3201
4.2,4.6,0.0009353404779279546,373.0,31.2,3301
6.4,3.9,0.002041696984438396,373.1,29.6,3401
3.7,4.0,0.0009655343765681005,373.0,32.3,3501
4.2,4.3,0.0002898811489727588,373.7,30.8,3601
6.3,4.0,0.0008189202662247144,373.0,29.7,3701
