FN,FP,TN,TP,sr
25.8,12.6,364.4,10.2,101
11.2,8.3,368.7,24.8,201
7.2,6.4,370.6,28.8,301
9.1,7.4,369.6,26.9,401
10.8,8.0,369.0,25.2,501
9.3,6.5,370.5,26.7,601
6.4,7.9,369.1,29.6,701
8.3,6.6,370.4,27.7,801
7.0,5.7,371.3,29.0,901
9.1,6.4,370.6,26.9,1001
7.9,5.6,371.4,28.1,1101
6.9,5.7,371.3,29.1,1201
8.6,4.0,373.0,27.4,1301
7.8,7.1,369.9,28.2,1401
5.8,6.8,370.2,30.2,1501
6.5,3.9,373.1,29.5,1601
6.6,4.9,372.1,29.4,1701
8.2,4.9,372.1,27.8,1801
7.0,5.9,371.1,29.0,1901
6.1,4.3,372.7,29.9,2001
5.4,6.6,370.4,30.6,2101
7.2,5.2,371.8,28.8,2201
6.9,4.0,373.0,29.1,2301
7.3,5.0,372.0,28.7,2401
5.9,2.7,374.3,30.1,2501
5.3,5.4,371.6,30.7,2601
4.9,6.0,371.0,31.1,2701
5.0,5.4,371.6,31.0,2801
4.6,3.1,373.9,31.4,2901
5.3,4.3,372.7,30.7,3001
6.2,3.3,373.7,29.8,3101
6.1,4.1,372.9,29.9,3201
5.9,5.5,372.0,29.6,3301
4.9,3.2,373.8,31.1,3401
4.8,4.0,373.0,31.2,3501
5.2,3.7,374.3,29.8,3601
5.3,3.8,373.2,30.7,3701
