FN,FP,TN,TP,sr
34.0,21.2,355.8,2.0,101
21.2,10.1,366.9,14.8,201
13.7,7.7,369.3,22.3,301
8.3,7.1,369.9,27.7,401
7.0,8.2,368.8,29.0,501
11.2,7.7,369.3,24.8,601
9.4,8.1,368.9,26.6,701
6.1,8.4,368.6,29.9,801
9.9,4.8,372.2,26.1,901
8.4,6.8,370.2,27.6,1001
6.8,8.6,368.4,29.2,1101
7.4,6.2,370.8,28.6,1201
8.2,6.0,371.0,27.8,1301
7.4,6.2,370.8,28.6,1401
5.6,6.1,370.9,30.4,1501
5.7,6.5,370.5,30.3,1601
6.9,5.3,371.7,29.1,1701
6.5,5.4,371.6,29.5,1801
5.9,3.6,373.4,30.1,1901
5.2,6.6,370.4,30.8,2001
5.1,5.4,371.6,30.9,2101
6.1,3.8,373.2,29.9,2201
6.1,5.4,371.6,29.9,2301
6.5,4.7,372.3,29.5,2401
6.4,4.7,372.3,29.6,2501
6.5,5.0,372.0,29.5,2601
5.3,4.6,372.4,30.7,2701
6.7,3.8,373.2,29.3,2801
6.2,3.7,373.3,29.8,2901
4.9,4.3,372.7,31.1,3001
5.3,5.2,371.8,30.7,3101
4.0,4.3,372.7,32.0,3201
5.3,4.7,373.0,30.0,3301
4.0,4.7,372.3,32.0,3401
4.2,4.4,372.6,31.8,3501
4.2,3.2,374.8,30.8,3601
5.2,3.8,373.2,30.8,3701
