FN,FP,TN,TP,sr
34.4,2.7,374.3,1.6,101
21.2,12.8,364.2,14.8,201
10.6,8.3,368.7,25.4,301
8.2,6.1,370.9,27.8,401
9.4,6.3,370.7,26.6,501
8.9,7.5,369.5,27.1,601
5.5,8.3,368.7,30.5,701
5.2,7.7,369.3,30.8,801
11.1,4.8,372.2,24.9,901
9.3,5.5,371.5,26.7,1001
7.3,6.2,370.8,28.7,1101
7.0,6.0,371.0,29.0,1201
7.1,5.2,371.8,28.9,1301
5.3,8.3,368.7,30.7,1401
8.2,4.9,372.1,27.8,1501
5.9,6.9,370.1,30.1,1601
7.5,4.6,372.4,28.5,1701
6.0,6.1,370.9,30.0,1801
5.8,6.1,370.9,30.2,1901
7.5,4.3,372.7,28.5,2001
7.2,7.7,369.3,28.8,2101
6.2,5.7,371.3,29.8,2201
7.0,6.8,370.2,29.0,2301
5.4,7.4,369.6,30.6,2401
7.1,5.2,371.8,28.9,2501
6.0,7.3,369.7,30.0,2601
5.6,8.7,368.3,30.4,2701
6.7,6.3,370.7,29.3,2801
8.2,7.1,369.9,27.8,2901
6.8,5.9,371.1,29.2,3001
7.7,5.5,371.5,28.3,3101
6.6,7.7,369.3,29.4,3201
9.0,5.0,372.3,26.7,3301
6.9,6.6,370.4,29.1,3401
6.8,5.8,371.2,29.2,3501
7.6,7.7,370.3,27.4,3601
6.6,5.3,371.7,29.4,3701
