FN,FP,TN,TP,sr
24.5,8.3,368.7,11.5,101
13.1,5.5,371.5,22.9,201
9.1,7.2,369.8,26.9,301
8.9,7.6,369.4,27.1,401
9.8,6.8,370.2,26.2,501
8.7,6.4,370.6,27.3,601
8.6,6.0,371.0,27.4,701
8.6,7.4,369.6,27.4,801
9.2,7.1,369.9,26.8,901
5.6,4.6,372.4,30.4,1001
9.0,5.4,371.6,27.0,1101
6.3,5.3,371.7,29.7,1201
7.4,4.6,372.4,28.6,1301
7.7,6.0,371.0,28.3,1401
5.9,4.7,372.3,30.1,1501
6.0,5.6,371.4,30.0,1601
7.7,4.9,372.1,28.3,1701
7.0,3.5,373.5,29.0,1801
7.1,5.5,371.5,28.9,1901
6.0,4.7,372.3,30.0,2001
7.1,4.8,372.2,28.9,2101
7.8,5.0,372.0,28.2,2201
5.4,6.1,370.9,30.6,2301
6.4,3.6,373.4,29.6,2401
6.4,4.9,372.1,29.6,2501
5.2,5.0,372.0,30.8,2601
4.3,4.4,372.6,31.7,2701
5.4,5.0,372.0,30.6,2801
5.3,5.0,372.0,30.7,2901
5.4,4.3,372.7,30.6,3001
5.1,4.2,372.8,30.9,3101
6.0,4.8,372.2,30.0,3201
5.4,3.9,373.6,30.1,3301
4.1,3.3,373.7,31.9,3401
4.4,2.9,374.1,31.6,3501
4.5,3.3,374.7,30.5,3601
5.0,4.3,372.7,31.0,3701
