FN,FP,TN,TP,sr
34.3,20.3,356.7,1.7,101
22.2,5.5,371.5,13.8,201
14.1,5.2,371.8,21.9,301
8.8,8.7,368.3,27.2,401
8.9,7.1,369.9,27.1,501
8.6,6.3,370.7,27.4,601
10.3,6.0,371.0,25.7,701
6.0,8.7,368.3,30.0,801
7.5,7.7,369.3,28.5,901
6.8,7.7,369.3,29.2,1001
7.7,6.7,370.3,28.3,1101
8.3,7.2,369.8,27.7,1201
6.1,6.3,370.7,29.9,1301
8.5,6.5,370.5,27.5,1401
7.0,5.4,371.6,29.0,1501
7.1,5.0,372.0,28.9,1601
5.2,7.3,369.7,30.8,1701
6.9,4.3,372.7,29.1,1801
7.3,5.5,371.5,28.7,1901
5.4,3.6,373.4,30.6,2001
5.9,5.4,371.6,30.1,2101
6.1,4.9,372.1,29.9,2201
8.3,3.8,373.2,27.7,2301
6.3,3.4,373.6,29.7,2401
6.6,5.7,371.3,29.4,2501
6.0,3.7,373.3,30.0,2601
4.7,4.7,372.3,31.3,2701
6.0,5.3,371.7,30.0,2801
5.1,4.0,373.0,30.9,2901
5.1,4.3,372.7,30.9,3001
5.2,4.3,372.7,30.8,3101
5.1,4.3,372.7,30.9,3201
4.8,4.1,373.4,30.7,3301
4.6,3.7,373.3,31.4,3401
5.5,2.9,374.1,30.5,3501
4.3,4.2,373.8,30.7,3601
4.1,4.2,372.8,31.9,3701
