FN,FP,TN,TP,sr
33.5,10.8,366.2,2.5,101
15.5,9.4,367.6,20.5,201
14.2,5.4,371.6,21.8,301
7.7,7.0,370.0,28.3,401
9.5,6.1,370.9,26.5,501
9.9,6.5,370.5,26.1,601
7.8,6.3,370.7,28.2,701
5.8,6.7,370.3,30.2,801
7.3,6.9,370.1,28.7,901
8.8,5.9,371.1,27.2,1001
7.9,5.8,371.2,28.1,1101
6.7,6.2,370.8,29.3,1201
7.3,4.9,372.1,28.7,1301
6.9,6.5,370.5,29.1,1401
7.1,6.0,371.0,28.9,1501
5.9,5.9,371.1,30.1,1601
7.1,5.6,371.4,28.9,1701
5.8,7.0,370.0,30.2,1801
5.8,8.4,368.6,30.2,1901
6.7,6.3,370.7,29.3,2001
8.5,8.1,368.9,27.5,2101
6.7,7.0,370.0,29.3,2201
6.6,5.4,371.6,29.4,2301
8.1,5.9,371.1,27.9,2401
7.2,7.0,370.0,28.8,2501
7.4,5.7,371.3,28.6,2601
7.1,7.1,369.9,28.9,2701
7.6,7.4,369.6,28.4,2801
7.6,5.8,371.2,28.4,2901
5.8,7.9,369.1,30.2,3001
6.8,6.1,370.9,29.2,3101
8.4,6.6,370.4,27.6,3201
7.2,6.9,370.5,28.4,3301
7.1,7.4,369.6,28.9,3401
8.1,6.9,370.1,27.9,3501
9.0,5.7,372.3,26.0,3601
6.3,6.6,370.4,29.7,3701
