FN,FP,TN,TP,sr
14.9,11.7,365.3,21.1,101
12.1,9.2,367.8,23.9,201
9.2,11.0,366.0,26.8,301
8.8,9.4,367.6,27.2,401
9.9,8.7,368.3,26.1,501
9.7,7.5,369.5,26.3,601
8.6,8.7,368.3,27.4,701
8.2,6.3,370.7,27.8,801
6.3,7.6,369.4,29.7,901
7.8,5.5,371.5,28.2,1001
6.0,9.5,367.5,30.0,1101
6.1,6.0,371.0,29.9,1201
7.5,3.8,373.2,28.5,1301
6.2,5.1,371.9,29.8,1401
5.9,7.5,369.5,30.1,1501
6.3,6.6,370.4,29.7,1601
6.6,8.1,368.9,29.4,1701
6.7,4.6,372.4,29.3,1801
6.5,7.6,369.4,29.5,1901
5.1,7.2,369.8,30.9,2001
7.1,6.6,370.4,28.9,2101
7.7,5.9,371.1,28.3,2201
8.2,5.1,371.9,27.8,2301
6.9,5.6,371.4,29.1,2401
7.1,5.3,371.7,28.9,2501
5.4,7.8,369.2,30.6,2601
9.5,6.0,371.0,26.5,2701
6.0,8.2,368.8,30.0,2801
5.9,6.2,370.8,30.1,2901
6.3,5.6,371.4,29.7,3001
5.0,7.3,369.7,31.0,3101
4.7,9.3,367.7,31.3,3201
6.9,6.5,370.8,28.8,3301
7.6,5.9,371.1,28.4,3401
6.9,6.5,370.5,29.1,3501
7.1,6.0,372.0,27.9,3601
8.1,6.5,370.5,27.9,3701
