FN,FP,TN,TP,sr
26.0,14.5,362.5,10.0,101
15.2,4.8,372.2,20.8,201
9.2,6.1,370.9,26.8,301
9.8,5.9,371.1,26.2,401
7.4,6.3,370.7,28.6,501
6.0,8.2,368.8,30.0,601
8.3,6.6,370.4,27.7,701
7.9,6.4,370.6,28.1,801
8.9,5.5,371.5,27.1,901
8.3,4.8,372.2,27.7,1001
7.7,6.2,370.8,28.3,1101
5.5,5.4,371.6,30.5,1201
7.3,5.3,371.7,28.7,1301
7.8,6.0,371.0,28.2,1401
8.3,5.5,371.5,27.7,1501
6.0,5.5,371.5,30.0,1601
6.4,5.5,371.5,29.6,1701
6.1,5.8,371.2,29.9,1801
6.8,5.2,371.8,29.2,1901
9.0,4.2,372.8,27.0,2001
5.8,5.2,371.8,30.2,2101
7.9,5.0,372.0,28.1,2201
6.5,5.4,371.6,29.5,2301
5.5,5.1,371.9,30.5,2401
4.7,3.4,373.6,31.3,2501
6.0,3.0,374.0,30.0,2601
5.7,5.0,372.0,30.3,2701
5.1,4.8,372.2,30.9,2801
5.5,4.3,372.7,30.5,2901
5.8,4.2,372.8,30.2,3001
7.2,4.7,372.3,28.8,3101
4.1,4.5,372.5,31.9,3201
5.9,4.1,373.5,29.5,3301
5.6,3.9,373.1,30.4,3401
5.4,4.2,372.8,30.6,3501
5.0,4.2,373.8,30.0,3601
4.7,4.6,372.4,31.3,3701
