FN,FP,MSE,TN,TP,sr
13.4,8.3,0.0031652168654530263,368.7,22.6,101
10.8,9.0,0.002403730409828814,368.0,25.2,201
9.2,9.1,0.0035854074572489103,367.9,26.8,301
9.9,8.8,0.0026347476714431673,368.2,26.1,401
9.6,8.2,0.003018076246831476,368.8,26.4,501
9.6,8.5,0.0038603954988173884,368.5,26.4,601
8.2,8.6,0.0028260848923420028,368.4,27.8,701
8.2,7.6,0.002740220429795252,369.4,27.8,801
7.5,7.4,0.002116677802674603,369.6,28.5,901
7.5,6.8,0.0026254985549519208,370.2,28.5,1001
8.6,5.9,0.0021889153571292633,371.1,27.4,1101
8.4,5.8,0.0030087726401902613,371.2,27.6,1201
7.6,6.3,0.0027498278842155873,370.7,28.4,1301
7.6,4.9,0.0024476666681665167,372.1,28.4,1401
6.9,6.6,0.0019921380155256446,370.4,29.1,1501
5.9,5.3,0.0020359525494930758,371.7,30.1,1601
5.4,7.2,0.0018076838547775222,369.8,30.6,1701
6.7,6.3,0.0016333052459103874,370.7,29.3,1801
4.6,5.8,0.0019574772049585094,371.2,31.4,1901
5.9,4.7,0.0016446655023303878,372.3,30.1,2001
6.8,5.5,0.0027032419379192855,371.5,29.2,2101
5.0,5.6,0.0020770088258115368,371.4,31.0,2201
6.8,4.6,0.0013468139538565078,372.4,29.2,2301
5.2,5.6,0.001631918127900788,371.4,30.8,2401
5.8,4.9,0.003175649609005967,372.1,30.2,2501
4.8,5.2,0.0012280509089555992,371.8,31.2,2601
4.8,6.1,0.0020908460978382834,370.9,31.2,2701
4.2,3.5,0.0007771232915763554,373.5,31.8,2801
4.2,5.4,0.0015676951784538169,371.6,31.8,2901
5.0,3.1,0.0005331833893920498,373.9,31.0,3001
4.4,3.5,0.002225504650057805,373.5,31.6,3101
4.4,5.7,0.0015828759916922477,371.3,31.6,3201
4.4,4.0,0.0022397878392554317,373.4,31.2,3301
4.5,3.7,0.0011406581957198313,373.3,31.5,3401
6.1,4.4,0.0018194440135041313,372.6,29.9,3501
3.5,5.2,0.0007082976042569061,372.8,31.5,3601
5.1,4.3,0.0015443701335271652,372.7,30.9,3701
