FN,FP,TN,TP,sr
10.3,7.4,369.6,25.7,101
10.2,11.8,365.2,25.8,201
10.3,10.0,367.0,25.7,301
7.9,7.7,369.3,28.1,401
7.6,11.0,366.0,28.4,501
5.9,8.9,368.1,30.1,601
10.4,7.9,369.1,25.6,701
7.5,8.3,368.7,28.5,801
5.9,6.7,370.3,30.1,901
6.6,9.2,367.8,29.4,1001
8.1,7.8,369.2,27.9,1101
7.2,6.4,370.6,28.8,1201
6.8,7.0,370.0,29.2,1301
6.4,7.2,369.8,29.6,1401
7.1,7.8,369.2,28.9,1501
6.8,5.2,371.8,29.2,1601
6.5,5.8,371.2,29.5,1701
6.5,4.2,372.8,29.5,1801
6.3,4.7,372.3,29.7,1901
6.0,5.4,371.6,30.0,2001
6.1,5.3,371.7,29.9,2101
6.4,5.1,371.9,29.6,2201
5.9,3.6,373.4,30.1,2301
5.6,5.4,371.6,30.4,2401
5.2,6.2,370.8,30.8,2501
6.1,5.0,372.0,29.9,2601
5.3,5.5,371.5,30.7,2701
4.9,5.1,371.9,31.1,2801
5.5,5.2,371.8,30.5,2901
4.6,4.6,372.4,31.4,3001
5.2,4.0,373.0,30.8,3101
6.0,4.3,372.7,30.0,3201
4.6,5.4,372.3,30.7,3301
5.4,4.1,372.9,30.6,3401
4.5,4.7,372.3,31.5,3501
5.8,5.0,373.0,29.2,3601
5.5,4.5,372.5,30.5,3701
