FN,FP,TN,TP,sr
34.9,12.2,364.8,1.1,101
23.5,8.9,368.1,12.5,201
11.7,8.3,368.7,24.3,301
11.1,5.8,371.2,24.9,401
9.1,7.1,369.9,26.9,501
6.7,7.9,369.1,29.3,601
6.3,8.2,368.8,29.7,701
7.3,7.4,369.6,28.7,801
5.9,9.5,367.5,30.1,901
7.2,6.8,370.2,28.8,1001
9.0,6.3,370.7,27.0,1101
6.0,6.0,371.0,30.0,1201
7.2,5.6,371.4,28.8,1301
8.0,4.5,372.5,28.0,1401
5.4,5.8,371.2,30.6,1501
5.9,5.4,371.6,30.1,1601
6.0,3.9,373.1,30.0,1701
6.1,5.1,371.9,29.9,1801
4.4,5.9,371.1,31.6,1901
6.4,6.5,370.5,29.6,2001
5.1,5.6,371.4,30.9,2101
5.0,5.2,371.8,31.0,2201
6.8,4.9,372.1,29.2,2301
8.2,3.4,373.6,27.8,2401
5.5,4.0,373.0,30.5,2501
5.3,4.7,372.3,30.7,2601
6.0,4.1,372.9,30.0,2701
5.5,4.6,372.4,30.5,2801
5.5,4.8,372.2,30.5,2901
4.7,2.9,374.1,31.3,3001
6.3,4.1,372.9,29.7,3101
5.9,3.6,373.4,30.1,3201
4.6,5.2,372.3,30.9,3301
4.6,4.4,372.6,31.4,3401
5.4,4.8,372.2,30.6,3501
4.2,4.3,373.7,30.8,3601
4.0,2.5,374.5,32.0,3701
