FN,FP,TN,TP,sr
25.8,21.3,355.7,10.2,101
11.4,7.7,369.3,24.6,201
8.6,7.1,369.9,27.4,301
6.8,6.4,370.6,29.2,401
8.2,5.9,371.1,27.8,501
6.9,7.4,369.6,29.1,601
7.6,6.7,370.3,28.4,701
7.8,6.0,371.0,28.2,801
7.9,7.0,370.0,28.1,901
7.8,6.1,370.9,28.2,1001
8.0,6.3,370.7,28.0,1101
7.8,7.3,369.7,28.2,1201
7.4,6.6,370.4,28.6,1301
7.5,4.5,372.5,28.5,1401
6.9,5.9,371.1,29.1,1501
5.4,4.0,373.0,30.6,1601
7.7,4.7,372.3,28.3,1701
6.3,5.9,371.1,29.7,1801
6.4,6.4,370.6,29.6,1901
5.3,3.8,373.2,30.7,2001
7.5,4.8,372.2,28.5,2101
6.3,4.4,372.6,29.7,2201
6.0,5.3,371.7,30.0,2301
6.7,4.1,372.9,29.3,2401
5.6,3.6,373.4,30.4,2501
6.4,4.8,372.2,29.6,2601
6.4,3.7,373.3,29.6,2701
6.6,5.3,371.7,29.4,2801
5.3,4.9,372.1,30.7,2901
5.2,4.7,372.3,30.8,3001
6.0,3.8,373.2,30.0,3101
5.9,4.8,372.2,30.1,3201
6.4,3.4,374.4,28.8,3301
6.0,5.3,371.7,30.0,3401
6.4,4.8,372.2,29.6,3501
4.5,4.8,373.2,30.5,3601
4.7,5.7,371.3,31.3,3701
