FN,FP,TN,TP,sr
23.9,12.8,364.2,12.1,101
12.0,6.1,370.9,24.0,201
9.9,9.0,368.0,26.1,301
6.3,8.5,368.5,29.7,401
11.0,7.2,369.8,25.0,501
9.4,8.2,368.8,26.6,601
8.8,7.2,369.8,27.2,701
8.6,4.8,372.2,27.4,801
7.1,5.1,371.9,28.9,901
7.2,4.4,372.6,28.8,1001
7.8,5.9,371.1,28.2,1101
9.4,5.5,371.5,26.6,1201
8.5,6.2,370.8,27.5,1301
7.7,4.8,372.2,28.3,1401
7.4,4.8,372.2,28.6,1501
7.0,4.5,372.5,29.0,1601
5.6,4.4,372.6,30.4,1701
8.6,5.0,372.0,27.4,1801
6.8,6.9,370.1,29.2,1901
6.3,4.1,372.9,29.7,2001
6.5,6.4,370.6,29.5,2101
4.7,5.7,371.3,31.3,2201
6.7,4.1,372.9,29.3,2301
4.9,4.9,372.1,31.1,2401
5.5,4.4,372.6,30.5,2501
5.7,5.8,371.2,30.3,2601
6.9,4.2,372.8,29.1,2701
6.1,4.8,372.2,29.9,2801
5.6,5.3,371.7,30.4,2901
5.5,2.9,374.1,30.5,3001
5.4,3.7,373.3,30.6,3101
6.1,3.4,373.6,29.9,3201
6.8,3.7,373.8,28.7,3301
5.0,4.2,372.8,31.0,3401
6.0,5.2,371.8,30.0,3501
6.1,3.9,374.1,28.9,3601
4.9,3.7,373.3,31.1,3701
