FN,FP,TN,TP,sr
31.1,26.5,350.5,4.9,101
14.9,9.0,368.0,21.1,201
10.8,8.3,368.7,25.2,301
8.2,7.1,369.9,27.8,401
9.0,7.7,369.3,27.0,501
7.4,7.2,369.8,28.6,601
5.9,8.4,368.6,30.1,701
7.2,6.2,370.8,28.8,801
6.6,6.2,370.8,29.4,901
7.8,6.9,370.1,28.2,1001
7.7,6.6,370.4,28.3,1101
8.1,5.4,371.6,27.9,1201
8.2,6.6,370.4,27.8,1301
6.5,4.9,372.1,29.5,1401
6.6,4.6,372.4,29.4,1501
7.5,5.1,371.9,28.5,1601
6.6,7.1,369.9,29.4,1701
8.5,4.8,372.2,27.5,1801
5.9,4.9,372.1,30.1,1901
7.2,5.7,371.3,28.8,2001
6.8,5.3,371.7,29.2,2101
6.4,4.3,372.7,29.6,2201
6.6,5.3,371.7,29.4,2301
6.9,3.9,373.1,29.1,2401
6.0,3.1,373.9,30.0,2501
6.4,4.3,372.7,29.6,2601
6.2,4.3,372.7,29.8,2701
4.7,4.5,372.5,31.3,2801
5.8,4.3,372.7,30.2,2901
6.5,4.3,372.7,29.5,3001
5.5,4.9,372.1,30.5,3101
5.4,4.5,372.5,30.6,3201
5.5,4.2,373.5,29.8,3301
5.1,2.9,374.1,30.9,3401
4.9,4.0,373.0,31.1,3501
6.1,4.0,374.0,28.9,3601
5.5,4.1,372.9,30.5,3701
