FN,FP,MSE,TN,TP,sr
23.3,12.0,0.0074482706782650785,365.0,12.7,101
10.4,9.7,0.005867295899624548,367.3,25.6,201
8.2,8.7,0.002454481772935163,368.3,27.8,301
7.3,7.0,0.0015252069723795494,370.0,28.7,401
6.9,8.8,0.00194633363300916,368.2,29.1,501
8.5,7.3,0.0028412300178098206,369.7,27.5,601
8.0,7.2,0.001774506763312738,369.8,28.0,701
8.0,8.0,0.003088419299709133,369.0,28.0,801
5.7,6.1,0.0011961626261676388,370.9,30.3,901
7.5,6.4,0.002395133568370127,370.6,28.5,1001
6.7,4.8,0.0017482798971480869,372.2,29.3,1101
7.0,5.1,0.0024095471935253673,371.9,29.0,1201
6.7,7.2,0.001267187839636996,369.8,29.3,1301
8.5,4.1,0.0014850485858860839,372.9,27.5,1401
7.3,5.8,0.002035356007177542,371.2,28.7,1501
6.6,5.3,0.001605861336449926,371.7,29.4,1601
5.6,6.0,0.0016497966164156935,371.0,30.4,1701
6.7,4.7,0.0015846196784874017,372.3,29.3,1801
8.6,5.4,0.0024629022983348467,371.6,27.4,1901
6.1,5.4,0.0016100961172814793,371.6,29.9,2001
7.1,6.2,0.0017730937036818596,370.8,28.9,2101
5.1,5.5,0.0009265227534510168,371.5,30.9,2201
8.1,3.9,0.0025675047267519615,373.1,27.9,2301
6.1,5.8,0.0015176439473602137,371.2,29.9,2401
6.9,4.5,0.0019157861543662436,372.5,29.1,2501
7.9,4.2,0.0012105857313405783,372.8,28.1,2601
5.7,6.2,0.001498709602265981,370.8,30.3,2701
7.3,5.8,0.0020544736628731785,371.2,28.7,2801
7.5,5.7,0.0007967077815192973,371.3,28.5,2901
6.2,4.6,0.001638969000889039,372.4,29.8,3001
6.3,4.4,0.0020391151320373916,372.6,29.7,3101
6.5,3.4,0.001427863806427359,373.6,29.5,3201
6.0,3.1,0.0011463085114366257,374.4,29.5,3301
7.9,3.9,0.0018829306401722905,373.1,28.1,3401
6.9,4.3,0.0009867160226533745,372.7,29.1,3501
5.8,4.3,0.001481052784239223,373.7,29.2,3601
5.6,4.9,0.0016488503131450165,372.1,30.4,3701
