FN,FP,TN,TP,sr
12.2,13.6,363.4,23.8,101
10.8,7.8,369.2,25.2,201
12.0,5.2,371.8,24.0,301
10.6,8.0,369.0,25.4,401
11.5,7.3,369.7,24.5,501
8.2,8.3,368.7,27.8,601
8.7,6.3,370.7,27.3,701
9.8,6.6,370.4,26.2,801
8.1,6.8,370.2,27.9,901
6.8,7.1,369.9,29.2,1001
7.1,6.0,371.0,28.9,1101
7.1,6.5,370.5,28.9,1201
6.4,6.6,370.4,29.6,1301
8.3,4.3,372.7,27.7,1401
7.4,5.7,371.3,28.6,1501
7.2,5.0,372.0,28.8,1601
7.7,5.5,371.5,28.3,1701
5.9,4.0,373.0,30.1,1801
5.6,4.9,372.1,30.4,1901
7.2,5.3,371.7,28.8,2001
4.6,5.1,371.9,31.4,2101
4.7,5.5,371.5,31.3,2201
5.9,5.2,371.8,30.1,2301
6.2,3.4,373.6,29.8,2401
5.1,5.3,371.7,30.9,2501
5.5,4.9,372.1,30.5,2601
6.0,4.5,372.5,30.0,2701
3.8,5.4,371.6,32.2,2801
5.3,5.8,371.2,30.7,2901
5.3,4.2,372.8,30.7,3001
5.4,3.4,373.6,30.6,3101
4.4,4.1,372.9,31.6,3201
4.4,3.3,374.2,31.1,3301
5.5,5.0,372.0,30.5,3401
5.2,4.0,373.0,30.8,3501
4.7,5.1,372.9,30.3,3601
5.6,2.9,374.1,30.4,3701
