class_weight,criterion,file,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,presort,random_state,results,splitter
,mse,dataset,50.0,,50,1e-07,2,2,0.0,False,,./data/video-0296-regression.csv,best
,entropy,dataset,50.0,,50,1e-07,4,2,0.0,False,,./data/video-0297-classification.csv,best
,mse,dataset,50.0,,50,1e-07,4,2,0.0,False,,./data/video-0297-regression.csv,best
,entropy,dataset,50.0,,50,1e-07,6,2,0.0,False,,./data/video-0298-classification.csv,best
,mse,dataset,50.0,,50,1e-07,6,2,0.0,False,,./data/video-0298-regression.csv,best
,entropy,dataset,50.0,,50,1e-07,8,2,0.0,False,,./data/video-0299-classification.csv,best
,mse,dataset,50.0,,50,1e-07,8,2,0.0,False,,./data/video-0299-regression.csv,best
,entropy,dataset,50.0,,50,1e-07,10,2,0.0,False,,./data/video-0300-classification.csv,best
,mse,dataset,50.0,,50,1e-07,10,2,0.0,False,,./data/video-0300-regression.csv,best
,entropy,dataset,50.0,,60,1e-07,1,2,0.0,False,,./data/video-0301-classification.csv,best
,mse,dataset,50.0,,60,1e-07,1,2,0.0,False,,./data/video-0301-regression.csv,best
,entropy,dataset,50.0,,60,1e-07,2,2,0.0,False,,./data/video-0302-classification.csv,best
,mse,dataset,50.0,,60,1e-07,2,2,0.0,False,,./data/video-0302-regression.csv,best
,entropy,dataset,50.0,,60,1e-07,4,2,0.0,False,,./data/video-0303-classification.csv,best
,mse,dataset,50.0,,60,1e-07,4,2,0.0,False,,./data/video-0303-regression.csv,best
,entropy,dataset,50.0,,60,1e-07,6,2,0.0,False,,./data/video-0304-classification.csv,best
,mse,dataset,50.0,,60,1e-07,6,2,0.0,False,,./data/video-0304-regression.csv,best
,entropy,dataset,50.0,,60,1e-07,8,2,0.0,False,,./data/video-0305-classification.csv,best
,mse,dataset,50.0,,60,1e-07,8,2,0.0,False,,./data/video-0305-regression.csv,best
,entropy,dataset,50.0,,60,1e-07,10,2,0.0,False,,./data/video-0306-classification.csv,best
,mse,dataset,50.0,,60,1e-07,10,2,0.0,False,,./data/video-0306-regression.csv,best
,entropy,dataset,50.0,,70,1e-07,1,2,0.0,False,,./data/video-0307-classification.csv,best
,mse,dataset,50.0,,70,1e-07,1,2,0.0,False,,./data/video-0307-regression.csv,best
,entropy,dataset,50.0,,70,1e-07,2,2,0.0,False,,./data/video-0308-classification.csv,best
,mse,dataset,50.0,,70,1e-07,2,2,0.0,False,,./data/video-0308-regression.csv,best
,entropy,dataset,50.0,,70,1e-07,4,2,0.0,False,,./data/video-0309-classification.csv,best
,mse,dataset,50.0,,70,1e-07,4,2,0.0,False,,./data/video-0309-regression.csv,best
,entropy,dataset,50.0,,70,1e-07,6,2,0.0,False,,./data/video-0310-classification.csv,best
,mse,dataset,50.0,,70,1e-07,6,2,0.0,False,,./data/video-0310-regression.csv,best
,entropy,dataset,50.0,,70,1e-07,8,2,0.0,False,,./data/video-0311-classification.csv,best
,mse,dataset,50.0,,70,1e-07,8,2,0.0,False,,./data/video-0311-regression.csv,best
,entropy,dataset,50.0,,70,1e-07,10,2,0.0,False,,./data/video-0312-classification.csv,best
,mse,dataset,50.0,,70,1e-07,10,2,0.0,False,,./data/video-0312-regression.csv,best
,entropy,dataset,50.0,,80,1e-07,1,2,0.0,False,,./data/video-0313-classification.csv,best
,mse,dataset,50.0,,80,1e-07,1,2,0.0,False,,./data/video-0313-regression.csv,best
,entropy,dataset,50.0,,80,1e-07,2,2,0.0,False,,./data/video-0314-classification.csv,best
,mse,dataset,50.0,,80,1e-07,2,2,0.0,False,,./data/video-0314-regression.csv,best
,entropy,dataset,50.0,,80,1e-07,4,2,0.0,False,,./data/video-0315-classification.csv,best
,mse,dataset,50.0,,80,1e-07,4,2,0.0,False,,./data/video-0315-regression.csv,best
,entropy,dataset,50.0,,80,1e-07,6,2,0.0,False,,./data/video-0316-classification.csv,best
,mse,dataset,50.0,,80,1e-07,6,2,0.0,False,,./data/video-0316-regression.csv,best
,entropy,dataset,50.0,,80,1e-07,8,2,0.0,False,,./data/video-0317-classification.csv,best
,mse,dataset,50.0,,80,1e-07,8,2,0.0,False,,./data/video-0317-regression.csv,best
,entropy,dataset,50.0,,80,1e-07,10,2,0.0,False,,./data/video-0318-classification.csv,best
,mse,dataset,50.0,,80,1e-07,10,2,0.0,False,,./data/video-0318-regression.csv,best
,entropy,dataset,50.0,,90,1e-07,1,2,0.0,False,,./data/video-0319-classification.csv,best
,mse,dataset,50.0,,90,1e-07,1,2,0.0,False,,./data/video-0319-regression.csv,best
,entropy,dataset,50.0,,90,1e-07,2,2,0.0,False,,./data/video-0320-classification.csv,best
,mse,dataset,50.0,,90,1e-07,2,2,0.0,False,,./data/video-0320-regression.csv,best
,entropy,dataset,50.0,,90,1e-07,4,2,0.0,False,,./data/video-0321-classification.csv,best
,mse,dataset,50.0,,90,1e-07,4,2,0.0,False,,./data/video-0321-regression.csv,best
,entropy,dataset,50.0,,90,1e-07,6,2,0.0,False,,./data/video-0322-classification.csv,best
,mse,dataset,50.0,,90,1e-07,6,2,0.0,False,,./data/video-0322-regression.csv,best
,entropy,dataset,50.0,,90,1e-07,8,2,0.0,False,,./data/video-0323-classification.csv,best
,mse,dataset,50.0,,90,1e-07,8,2,0.0,False,,./data/video-0323-regression.csv,best
,entropy,dataset,50.0,,90,1e-07,10,2,0.0,False,,./data/video-0324-classification.csv,best
,mse,dataset,50.0,,90,1e-07,10,2,0.0,False,,./data/video-0324-regression.csv,best
,entropy,dataset,60.0,,10,1e-07,1,2,0.0,False,,./data/video-0325-classification.csv,best
,mse,dataset,60.0,,10,1e-07,1,2,0.0,False,,./data/video-0325-regression.csv,best
,entropy,dataset,60.0,,10,1e-07,2,2,0.0,False,,./data/video-0326-classification.csv,best
,mse,dataset,60.0,,10,1e-07,2,2,0.0,False,,./data/video-0326-regression.csv,best
,entropy,dataset,60.0,,10,1e-07,4,2,0.0,False,,./data/video-0327-classification.csv,best
,mse,dataset,60.0,,10,1e-07,4,2,0.0,False,,./data/video-0327-regression.csv,best
,entropy,dataset,60.0,,10,1e-07,6,2,0.0,False,,./data/video-0328-classification.csv,best
,mse,dataset,60.0,,10,1e-07,6,2,0.0,False,,./data/video-0328-regression.csv,best
,entropy,dataset,60.0,,10,1e-07,8,2,0.0,False,,./data/video-0329-classification.csv,best
,mse,dataset,60.0,,10,1e-07,8,2,0.0,False,,./data/video-0329-regression.csv,best
,entropy,dataset,60.0,,10,1e-07,10,2,0.0,False,,./data/video-0330-classification.csv,best
,mse,dataset,60.0,,10,1e-07,10,2,0.0,False,,./data/video-0330-regression.csv,best
,entropy,dataset,60.0,,20,1e-07,1,2,0.0,False,,./data/video-0331-classification.csv,best
,mse,dataset,60.0,,20,1e-07,1,2,0.0,False,,./data/video-0331-regression.csv,best
,entropy,dataset,60.0,,20,1e-07,2,2,0.0,False,,./data/video-0332-classification.csv,best
,mse,dataset,60.0,,20,1e-07,2,2,0.0,False,,./data/video-0332-regression.csv,best
,entropy,dataset,60.0,,20,1e-07,4,2,0.0,False,,./data/video-0333-classification.csv,best
,mse,dataset,60.0,,20,1e-07,4,2,0.0,False,,./data/video-0333-regression.csv,best
,entropy,dataset,60.0,,20,1e-07,6,2,0.0,False,,./data/video-0334-classification.csv,best
,mse,dataset,60.0,,20,1e-07,6,2,0.0,False,,./data/video-0334-regression.csv,best
,entropy,dataset,60.0,,20,1e-07,8,2,0.0,False,,./data/video-0335-classification.csv,best
,mse,dataset,60.0,,20,1e-07,8,2,0.0,False,,./data/video-0335-regression.csv,best
,entropy,dataset,60.0,,20,1e-07,10,2,0.0,False,,./data/video-0336-classification.csv,best
,mse,dataset,60.0,,20,1e-07,10,2,0.0,False,,./data/video-0336-regression.csv,best
,entropy,dataset,60.0,,30,1e-07,1,2,0.0,False,,./data/video-0337-classification.csv,best
,mse,dataset,60.0,,30,1e-07,1,2,0.0,False,,./data/video-0337-regression.csv,best
,entropy,dataset,60.0,,30,1e-07,2,2,0.0,False,,./data/video-0338-classification.csv,best
,mse,dataset,60.0,,30,1e-07,2,2,0.0,False,,./data/video-0338-regression.csv,best
,entropy,dataset,60.0,,30,1e-07,4,2,0.0,False,,./data/video-0339-classification.csv,best
,mse,dataset,60.0,,30,1e-07,4,2,0.0,False,,./data/video-0339-regression.csv,best
,entropy,dataset,60.0,,30,1e-07,6,2,0.0,False,,./data/video-0340-classification.csv,best
,mse,dataset,60.0,,30,1e-07,6,2,0.0,False,,./data/video-0340-regression.csv,best
,entropy,dataset,60.0,,30,1e-07,8,2,0.0,False,,./data/video-0341-classification.csv,best
,mse,dataset,60.0,,30,1e-07,8,2,0.0,False,,./data/video-0341-regression.csv,best
,entropy,dataset,60.0,,30,1e-07,10,2,0.0,False,,./data/video-0342-classification.csv,best
,mse,dataset,60.0,,30,1e-07,10,2,0.0,False,,./data/video-0342-regression.csv,best
,entropy,dataset,60.0,,40,1e-07,1,2,0.0,False,,./data/video-0343-classification.csv,best
,mse,dataset,60.0,,40,1e-07,1,2,0.0,False,,./data/video-0343-regression.csv,best
,entropy,dataset,60.0,,40,1e-07,2,2,0.0,False,,./data/video-0344-classification.csv,best
,mse,dataset,60.0,,40,1e-07,2,2,0.0,False,,./data/video-0344-regression.csv,best
,entropy,dataset,60.0,,40,1e-07,4,2,0.0,False,,./data/video-0345-classification.csv,best
,mse,dataset,60.0,,40,1e-07,4,2,0.0,False,,./data/video-0345-regression.csv,best
,entropy,dataset,60.0,,40,1e-07,6,2,0.0,False,,./data/video-0346-classification.csv,best
,mse,dataset,60.0,,40,1e-07,6,2,0.0,False,,./data/video-0346-regression.csv,best
,entropy,dataset,60.0,,40,1e-07,8,2,0.0,False,,./data/video-0347-classification.csv,best
,mse,dataset,60.0,,40,1e-07,8,2,0.0,False,,./data/video-0347-regression.csv,best
,entropy,dataset,60.0,,40,1e-07,10,2,0.0,False,,./data/video-0348-classification.csv,best
,mse,dataset,60.0,,40,1e-07,10,2,0.0,False,,./data/video-0348-regression.csv,best
,entropy,dataset,60.0,,50,1e-07,1,2,0.0,False,,./data/video-0349-classification.csv,best
,mse,dataset,60.0,,50,1e-07,1,2,0.0,False,,./data/video-0349-regression.csv,best
,entropy,dataset,60.0,,50,1e-07,2,2,0.0,False,,./data/video-0350-classification.csv,best
,mse,dataset,60.0,,50,1e-07,2,2,0.0,False,,./data/video-0350-regression.csv,best
,entropy,dataset,60.0,,50,1e-07,4,2,0.0,False,,./data/video-0351-classification.csv,best
,mse,dataset,60.0,,50,1e-07,4,2,0.0,False,,./data/video-0351-regression.csv,best
,entropy,dataset,60.0,,50,1e-07,6,2,0.0,False,,./data/video-0352-classification.csv,best
,mse,dataset,60.0,,50,1e-07,6,2,0.0,False,,./data/video-0352-regression.csv,best
,entropy,dataset,60.0,,50,1e-07,8,2,0.0,False,,./data/video-0353-classification.csv,best
,mse,dataset,60.0,,50,1e-07,8,2,0.0,False,,./data/video-0353-regression.csv,best
,entropy,dataset,60.0,,50,1e-07,10,2,0.0,False,,./data/video-0354-classification.csv,best
,mse,dataset,60.0,,50,1e-07,10,2,0.0,False,,./data/video-0354-regression.csv,best
,entropy,dataset,60.0,,60,1e-07,1,2,0.0,False,,./data/video-0355-classification.csv,best
,mse,dataset,60.0,,60,1e-07,1,2,0.0,False,,./data/video-0355-regression.csv,best
,entropy,dataset,60.0,,60,1e-07,2,2,0.0,False,,./data/video-0356-classification.csv,best
,mse,dataset,60.0,,60,1e-07,2,2,0.0,False,,./data/video-0356-regression.csv,best
,entropy,dataset,60.0,,60,1e-07,4,2,0.0,False,,./data/video-0357-classification.csv,best
,mse,dataset,60.0,,60,1e-07,4,2,0.0,False,,./data/video-0357-regression.csv,best
,entropy,dataset,60.0,,60,1e-07,6,2,0.0,False,,./data/video-0358-classification.csv,best
,mse,dataset,60.0,,60,1e-07,6,2,0.0,False,,./data/video-0358-regression.csv,best
,entropy,dataset,60.0,,60,1e-07,8,2,0.0,False,,./data/video-0359-classification.csv,best
,mse,dataset,60.0,,60,1e-07,8,2,0.0,False,,./data/video-0359-regression.csv,best
,entropy,dataset,60.0,,60,1e-07,10,2,0.0,False,,./data/video-0360-classification.csv,best
,mse,dataset,60.0,,60,1e-07,10,2,0.0,False,,./data/video-0360-regression.csv,best
,entropy,dataset,60.0,,70,1e-07,1,2,0.0,False,,./data/video-0361-classification.csv,best
,mse,dataset,60.0,,70,1e-07,1,2,0.0,False,,./data/video-0361-regression.csv,best
,entropy,dataset,60.0,,70,1e-07,2,2,0.0,False,,./data/video-0362-classification.csv,best
,mse,dataset,60.0,,70,1e-07,2,2,0.0,False,,./data/video-0362-regression.csv,best
,entropy,dataset,60.0,,70,1e-07,4,2,0.0,False,,./data/video-0363-classification.csv,best
,mse,dataset,60.0,,70,1e-07,4,2,0.0,False,,./data/video-0363-regression.csv,best
,entropy,dataset,60.0,,70,1e-07,6,2,0.0,False,,./data/video-0364-classification.csv,best
,mse,dataset,60.0,,70,1e-07,6,2,0.0,False,,./data/video-0364-regression.csv,best
,entropy,dataset,60.0,,70,1e-07,8,2,0.0,False,,./data/video-0365-classification.csv,best
,mse,dataset,60.0,,70,1e-07,8,2,0.0,False,,./data/video-0365-regression.csv,best
,entropy,dataset,60.0,,70,1e-07,10,2,0.0,False,,./data/video-0366-classification.csv,best
,mse,dataset,60.0,,70,1e-07,10,2,0.0,False,,./data/video-0366-regression.csv,best
,entropy,dataset,60.0,,80,1e-07,1,2,0.0,False,,./data/video-0367-classification.csv,best
,mse,dataset,60.0,,80,1e-07,1,2,0.0,False,,./data/video-0367-regression.csv,best
,entropy,dataset,60.0,,80,1e-07,2,2,0.0,False,,./data/video-0368-classification.csv,best
,mse,dataset,60.0,,80,1e-07,2,2,0.0,False,,./data/video-0368-regression.csv,best
,entropy,dataset,60.0,,80,1e-07,4,2,0.0,False,,./data/video-0369-classification.csv,best
,mse,dataset,60.0,,80,1e-07,4,2,0.0,False,,./data/video-0369-regression.csv,best
,entropy,dataset,60.0,,80,1e-07,6,2,0.0,False,,./data/video-0370-classification.csv,best
,mse,dataset,60.0,,80,1e-07,6,2,0.0,False,,./data/video-0370-regression.csv,best
,entropy,dataset,60.0,,80,1e-07,8,2,0.0,False,,./data/video-0371-classification.csv,best
,mse,dataset,60.0,,80,1e-07,8,2,0.0,False,,./data/video-0371-regression.csv,best
,entropy,dataset,60.0,,80,1e-07,10,2,0.0,False,,./data/video-0372-classification.csv,best
,mse,dataset,60.0,,80,1e-07,10,2,0.0,False,,./data/video-0372-regression.csv,best
,entropy,dataset,60.0,,90,1e-07,1,2,0.0,False,,./data/video-0373-classification.csv,best
,mse,dataset,60.0,,90,1e-07,1,2,0.0,False,,./data/video-0373-regression.csv,best
,entropy,dataset,60.0,,90,1e-07,2,2,0.0,False,,./data/video-0374-classification.csv,best
,mse,dataset,60.0,,90,1e-07,2,2,0.0,False,,./data/video-0374-regression.csv,best
,entropy,dataset,60.0,,90,1e-07,4,2,0.0,False,,./data/video-0375-classification.csv,best
,mse,dataset,60.0,,90,1e-07,4,2,0.0,False,,./data/video-0375-regression.csv,best
,entropy,dataset,60.0,,90,1e-07,6,2,0.0,False,,./data/video-0376-classification.csv,best
,mse,dataset,60.0,,90,1e-07,6,2,0.0,False,,./data/video-0376-regression.csv,best
,entropy,dataset,60.0,,90,1e-07,8,2,0.0,False,,./data/video-0377-classification.csv,best
,mse,dataset,60.0,,90,1e-07,8,2,0.0,False,,./data/video-0377-regression.csv,best
,entropy,dataset,60.0,,90,1e-07,10,2,0.0,False,,./data/video-0378-classification.csv,best
,mse,dataset,60.0,,90,1e-07,10,2,0.0,False,,./data/video-0378-regression.csv,best
,entropy,dataset,70.0,,10,1e-07,1,2,0.0,False,,./data/video-0379-classification.csv,best
,mse,dataset,70.0,,10,1e-07,1,2,0.0,False,,./data/video-0379-regression.csv,best
,entropy,dataset,70.0,,10,1e-07,2,2,0.0,False,,./data/video-0380-classification.csv,best
,mse,dataset,70.0,,10,1e-07,2,2,0.0,False,,./data/video-0380-regression.csv,best
,entropy,dataset,70.0,,10,1e-07,4,2,0.0,False,,./data/video-0381-classification.csv,best
,mse,dataset,70.0,,10,1e-07,4,2,0.0,False,,./data/video-0381-regression.csv,best
,entropy,dataset,70.0,,10,1e-07,6,2,0.0,False,,./data/video-0382-classification.csv,best
,mse,dataset,70.0,,10,1e-07,6,2,0.0,False,,./data/video-0382-regression.csv,best
,entropy,dataset,70.0,,10,1e-07,8,2,0.0,False,,./data/video-0383-classification.csv,best
,mse,dataset,70.0,,10,1e-07,8,2,0.0,False,,./data/video-0383-regression.csv,best
,entropy,dataset,70.0,,10,1e-07,10,2,0.0,False,,./data/video-0384-classification.csv,best
,mse,dataset,70.0,,10,1e-07,10,2,0.0,False,,./data/video-0384-regression.csv,best
,entropy,dataset,70.0,,20,1e-07,1,2,0.0,False,,./data/video-0385-classification.csv,best
,mse,dataset,70.0,,20,1e-07,1,2,0.0,False,,./data/video-0385-regression.csv,best
,entropy,dataset,70.0,,20,1e-07,2,2,0.0,False,,./data/video-0386-classification.csv,best
,mse,dataset,70.0,,20,1e-07,2,2,0.0,False,,./data/video-0386-regression.csv,best
,entropy,dataset,70.0,,20,1e-07,4,2,0.0,False,,./data/video-0387-classification.csv,best
,mse,dataset,70.0,,20,1e-07,4,2,0.0,False,,./data/video-0387-regression.csv,best
,entropy,dataset,70.0,,20,1e-07,6,2,0.0,False,,./data/video-0388-classification.csv,best
,mse,dataset,70.0,,20,1e-07,6,2,0.0,False,,./data/video-0388-regression.csv,best
,entropy,dataset,70.0,,20,1e-07,8,2,0.0,False,,./data/video-0389-classification.csv,best
,mse,dataset,70.0,,20,1e-07,8,2,0.0,False,,./data/video-0389-regression.csv,best
,entropy,dataset,70.0,,20,1e-07,10,2,0.0,False,,./data/video-0390-classification.csv,best
,mse,dataset,70.0,,20,1e-07,10,2,0.0,False,,./data/video-0390-regression.csv,best
,entropy,dataset,70.0,,30,1e-07,1,2,0.0,False,,./data/video-0391-classification.csv,best
,mse,dataset,70.0,,30,1e-07,1,2,0.0,False,,./data/video-0391-regression.csv,best
,entropy,dataset,70.0,,30,1e-07,2,2,0.0,False,,./data/video-0392-classification.csv,best
,mse,dataset,70.0,,30,1e-07,2,2,0.0,False,,./data/video-0392-regression.csv,best
,entropy,dataset,70.0,,30,1e-07,4,2,0.0,False,,./data/video-0393-classification.csv,best
,mse,dataset,70.0,,30,1e-07,4,2,0.0,False,,./data/video-0393-regression.csv,best
,entropy,dataset,70.0,,30,1e-07,6,2,0.0,False,,./data/video-0394-classification.csv,best
,mse,dataset,70.0,,30,1e-07,6,2,0.0,False,,./data/video-0394-regression.csv,best
,entropy,dataset,70.0,,30,1e-07,8,2,0.0,False,,./data/video-0395-classification.csv,best
,mse,dataset,70.0,,30,1e-07,8,2,0.0,False,,./data/video-0395-regression.csv,best
,entropy,dataset,70.0,,30,1e-07,10,2,0.0,False,,./data/video-0396-classification.csv,best
,mse,dataset,70.0,,30,1e-07,10,2,0.0,False,,./data/video-0396-regression.csv,best
,entropy,dataset,70.0,,40,1e-07,1,2,0.0,False,,./data/video-0397-classification.csv,best
,mse,dataset,70.0,,40,1e-07,1,2,0.0,False,,./data/video-0397-regression.csv,best
,entropy,dataset,70.0,,40,1e-07,2,2,0.0,False,,./data/video-0398-classification.csv,best
,mse,dataset,70.0,,40,1e-07,2,2,0.0,False,,./data/video-0398-regression.csv,best
,entropy,dataset,70.0,,40,1e-07,4,2,0.0,False,,./data/video-0399-classification.csv,best
,mse,dataset,70.0,,40,1e-07,4,2,0.0,False,,./data/video-0399-regression.csv,best
,entropy,dataset,70.0,,40,1e-07,6,2,0.0,False,,./data/video-0400-classification.csv,best
,mse,dataset,70.0,,40,1e-07,6,2,0.0,False,,./data/video-0400-regression.csv,best
,entropy,dataset,70.0,,40,1e-07,8,2,0.0,False,,./data/video-0401-classification.csv,best
,mse,dataset,70.0,,40,1e-07,8,2,0.0,False,,./data/video-0401-regression.csv,best
,entropy,dataset,70.0,,40,1e-07,10,2,0.0,False,,./data/video-0402-classification.csv,best
,mse,dataset,70.0,,40,1e-07,10,2,0.0,False,,./data/video-0402-regression.csv,best
,entropy,dataset,70.0,,50,1e-07,1,2,0.0,False,,./data/video-0403-classification.csv,best
,mse,dataset,70.0,,50,1e-07,1,2,0.0,False,,./data/video-0403-regression.csv,best
,entropy,dataset,70.0,,50,1e-07,2,2,0.0,False,,./data/video-0404-classification.csv,best
,mse,dataset,70.0,,50,1e-07,2,2,0.0,False,,./data/video-0404-regression.csv,best
,entropy,dataset,70.0,,50,1e-07,4,2,0.0,False,,./data/video-0405-classification.csv,best
,mse,dataset,70.0,,50,1e-07,4,2,0.0,False,,./data/video-0405-regression.csv,best
,entropy,dataset,70.0,,50,1e-07,6,2,0.0,False,,./data/video-0406-classification.csv,best
,mse,dataset,70.0,,50,1e-07,6,2,0.0,False,,./data/video-0406-regression.csv,best
,entropy,dataset,70.0,,50,1e-07,8,2,0.0,False,,./data/video-0407-classification.csv,best
,mse,dataset,70.0,,50,1e-07,8,2,0.0,False,,./data/video-0407-regression.csv,best
,entropy,dataset,70.0,,50,1e-07,10,2,0.0,False,,./data/video-0408-classification.csv,best
,mse,dataset,70.0,,50,1e-07,10,2,0.0,False,,./data/video-0408-regression.csv,best
,entropy,dataset,70.0,,60,1e-07,1,2,0.0,False,,./data/video-0409-classification.csv,best
,mse,dataset,70.0,,60,1e-07,1,2,0.0,False,,./data/video-0409-regression.csv,best
,entropy,dataset,70.0,,60,1e-07,2,2,0.0,False,,./data/video-0410-classification.csv,best
,mse,dataset,70.0,,60,1e-07,2,2,0.0,False,,./data/video-0410-regression.csv,best
,entropy,dataset,70.0,,60,1e-07,4,2,0.0,False,,./data/video-0411-classification.csv,best
,mse,dataset,70.0,,60,1e-07,4,2,0.0,False,,./data/video-0411-regression.csv,best
,entropy,dataset,70.0,,60,1e-07,6,2,0.0,False,,./data/video-0412-classification.csv,best
,mse,dataset,70.0,,60,1e-07,6,2,0.0,False,,./data/video-0412-regression.csv,best
,entropy,dataset,70.0,,60,1e-07,8,2,0.0,False,,./data/video-0413-classification.csv,best
,mse,dataset,70.0,,60,1e-07,8,2,0.0,False,,./data/video-0413-regression.csv,best
,entropy,dataset,70.0,,60,1e-07,10,2,0.0,False,,./data/video-0414-classification.csv,best
,mse,dataset,70.0,,60,1e-07,10,2,0.0,False,,./data/video-0414-regression.csv,best
,entropy,dataset,70.0,,70,1e-07,1,2,0.0,False,,./data/video-0415-classification.csv,best
,mse,dataset,70.0,,70,1e-07,1,2,0.0,False,,./data/video-0415-regression.csv,best
,entropy,dataset,70.0,,70,1e-07,2,2,0.0,False,,./data/video-0416-classification.csv,best
,mse,dataset,70.0,,70,1e-07,2,2,0.0,False,,./data/video-0416-regression.csv,best
,entropy,dataset,70.0,,70,1e-07,4,2,0.0,False,,./data/video-0417-classification.csv,best
,mse,dataset,70.0,,70,1e-07,4,2,0.0,False,,./data/video-0417-regression.csv,best
,entropy,dataset,70.0,,70,1e-07,6,2,0.0,False,,./data/video-0418-classification.csv,best
,mse,dataset,70.0,,70,1e-07,6,2,0.0,False,,./data/video-0418-regression.csv,best
,entropy,dataset,70.0,,70,1e-07,8,2,0.0,False,,./data/video-0419-classification.csv,best
,mse,dataset,70.0,,70,1e-07,8,2,0.0,False,,./data/video-0419-regression.csv,best
,entropy,dataset,70.0,,70,1e-07,10,2,0.0,False,,./data/video-0420-classification.csv,best
,mse,dataset,70.0,,70,1e-07,10,2,0.0,False,,./data/video-0420-regression.csv,best
,entropy,dataset,70.0,,80,1e-07,1,2,0.0,False,,./data/video-0421-classification.csv,best
,mse,dataset,70.0,,80,1e-07,1,2,0.0,False,,./data/video-0421-regression.csv,best
,entropy,dataset,70.0,,80,1e-07,2,2,0.0,False,,./data/video-0422-classification.csv,best
,mse,dataset,70.0,,80,1e-07,2,2,0.0,False,,./data/video-0422-regression.csv,best
,entropy,dataset,70.0,,80,1e-07,4,2,0.0,False,,./data/video-0423-classification.csv,best
,mse,dataset,70.0,,80,1e-07,4,2,0.0,False,,./data/video-0423-regression.csv,best
,entropy,dataset,70.0,,80,1e-07,6,2,0.0,False,,./data/video-0424-classification.csv,best
,mse,dataset,70.0,,80,1e-07,6,2,0.0,False,,./data/video-0424-regression.csv,best
,entropy,dataset,70.0,,80,1e-07,8,2,0.0,False,,./data/video-0425-classification.csv,best
,mse,dataset,70.0,,80,1e-07,8,2,0.0,False,,./data/video-0425-regression.csv,best
,entropy,dataset,70.0,,80,1e-07,10,2,0.0,False,,./data/video-0426-classification.csv,best
,mse,dataset,70.0,,80,1e-07,10,2,0.0,False,,./data/video-0426-regression.csv,best
,entropy,dataset,70.0,,90,1e-07,1,2,0.0,False,,./data/video-0427-classification.csv,best
,mse,dataset,70.0,,90,1e-07,1,2,0.0,False,,./data/video-0427-regression.csv,best
,entropy,dataset,70.0,,90,1e-07,2,2,0.0,False,,./data/video-0428-classification.csv,best
,mse,dataset,70.0,,90,1e-07,2,2,0.0,False,,./data/video-0428-regression.csv,best
,entropy,dataset,70.0,,90,1e-07,4,2,0.0,False,,./data/video-0429-classification.csv,best
,mse,dataset,70.0,,90,1e-07,4,2,0.0,False,,./data/video-0429-regression.csv,best
,entropy,dataset,70.0,,90,1e-07,6,2,0.0,False,,./data/video-0430-classification.csv,best
,mse,dataset,70.0,,90,1e-07,6,2,0.0,False,,./data/video-0430-regression.csv,best
,entropy,dataset,70.0,,90,1e-07,8,2,0.0,False,,./data/video-0431-classification.csv,best
,mse,dataset,70.0,,90,1e-07,8,2,0.0,False,,./data/video-0431-regression.csv,best
,entropy,dataset,70.0,,90,1e-07,10,2,0.0,False,,./data/video-0432-classification.csv,best
,mse,dataset,70.0,,90,1e-07,10,2,0.0,False,,./data/video-0432-regression.csv,best
,entropy,dataset,80.0,,10,1e-07,1,2,0.0,False,,./data/video-0433-classification.csv,best
,mse,dataset,80.0,,10,1e-07,1,2,0.0,False,,./data/video-0433-regression.csv,best
,entropy,dataset,80.0,,10,1e-07,2,2,0.0,False,,./data/video-0434-classification.csv,best
,mse,dataset,80.0,,10,1e-07,2,2,0.0,False,,./data/video-0434-regression.csv,best
,entropy,dataset,80.0,,10,1e-07,4,2,0.0,False,,./data/video-0435-classification.csv,best
,mse,dataset,80.0,,10,1e-07,4,2,0.0,False,,./data/video-0435-regression.csv,best
,entropy,dataset,80.0,,10,1e-07,6,2,0.0,False,,./data/video-0436-classification.csv,best
,mse,dataset,80.0,,10,1e-07,6,2,0.0,False,,./data/video-0436-regression.csv,best
,entropy,dataset,80.0,,10,1e-07,8,2,0.0,False,,./data/video-0437-classification.csv,best
,mse,dataset,80.0,,10,1e-07,8,2,0.0,False,,./data/video-0437-regression.csv,best
,entropy,dataset,80.0,,10,1e-07,10,2,0.0,False,,./data/video-0438-classification.csv,best
,mse,dataset,80.0,,10,1e-07,10,2,0.0,False,,./data/video-0438-regression.csv,best
,entropy,dataset,80.0,,20,1e-07,1,2,0.0,False,,./data/video-0439-classification.csv,best
,mse,dataset,80.0,,20,1e-07,1,2,0.0,False,,./data/video-0439-regression.csv,best
,entropy,dataset,80.0,,20,1e-07,2,2,0.0,False,,./data/video-0440-classification.csv,best
,mse,dataset,80.0,,20,1e-07,2,2,0.0,False,,./data/video-0440-regression.csv,best
,entropy,dataset,80.0,,20,1e-07,4,2,0.0,False,,./data/video-0441-classification.csv,best
,mse,dataset,80.0,,20,1e-07,4,2,0.0,False,,./data/video-0441-regression.csv,best
,entropy,dataset,80.0,,20,1e-07,6,2,0.0,False,,./data/video-0442-classification.csv,best
,mse,dataset,80.0,,20,1e-07,6,2,0.0,False,,./data/video-0442-regression.csv,best
