FN,FP,MSE,TN,TP,sr
34.9,0.6,0.007605274642632979,376.4,1.1,101
22.4,11.2,0.004122197486264326,365.8,13.6,201
7.4,11.3,0.0015637901980278337,365.7,28.6,301
8.9,8.0,0.0031433830626815124,369.0,27.1,401
8.2,8.2,0.0021988907754447607,368.8,27.8,501
7.5,7.2,0.002920512195449613,369.8,28.5,601
9.4,6.7,0.0022581185091652065,370.3,26.6,701
7.0,7.4,0.0019284113821772457,369.6,29.0,801
6.8,6.5,0.0026652254449863297,370.5,29.2,901
5.3,5.7,0.001559059826721854,371.3,30.7,1001
8.7,6.0,0.0018375873659203326,371.0,27.3,1101
9.4,5.9,0.0019821096508754067,371.1,26.6,1201
8.2,5.3,0.0015709949804525915,371.7,27.8,1301
7.5,5.7,0.0023026963533667724,371.3,28.5,1401
7.6,5.6,0.0017752349572269395,371.4,28.4,1501
6.4,6.0,0.0015322756420415387,371.0,29.6,1601
6.0,5.1,0.00117959135958436,371.9,30.0,1701
7.2,4.5,0.001902606278086138,372.5,28.8,1801
7.0,5.8,0.0018562353093497085,371.2,29.0,1901
7.4,5.2,0.0013809121277374835,371.8,28.6,2001
7.2,6.7,0.0013840786546945765,370.3,28.8,2101
6.0,4.5,0.000377296425038472,372.5,30.0,2201
6.6,4.7,0.0016237123388529856,372.3,29.4,2301
6.5,3.6,0.00111769299887311,373.4,29.5,2401
6.3,4.5,0.0015960570662088974,372.5,29.7,2501
6.8,4.7,0.0013813163131777763,372.3,29.2,2601
4.7,3.7,0.0011113000926981633,373.3,31.3,2701
6.6,3.3,0.0010498663536905703,373.7,29.4,2801
6.7,4.4,0.0010273618251711155,372.6,29.3,2901
6.4,4.9,0.0016638589229651484,372.1,29.6,3001
6.3,4.5,0.0013803137964919705,372.5,29.7,3101
3.8,4.0,0.001468968479578669,373.0,32.2,3201
5.6,4.8,0.0011058590073276381,372.6,30.0,3301
5.9,3.8,0.0016170686164163665,373.2,30.1,3401
5.0,3.6,0.0009983430375476942,373.4,31.0,3501
4.4,4.5,0.001135859510791978,373.5,30.6,3601
5.9,4.1,0.0013195316465200737,372.9,30.1,3701
